fid,id,Trial,Row,Column,MasonPlot#,,,716ExG_mean,716ExG_variance,716ExR_mean,716ExR_variance,716gNDVI_mean,716gNDVI_variance,716NDVI_mean,716NDVI_variance,716THRESH_mean,716THRESH_variance,716HA_mean,716HA_variance,716PLT_,,
fid,id,Trial,Row,Column,Combocode,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,HA Mean,PLT COUNT
141,1025,2502,5,1,,501,,,71.1045732,901.8098701,-1042.137691,7063974.822,0.214715388,0.017535804,0.399213658,0.038271372,,,0.766188815,0.179143515,0.758443452,44
142,1026,2502,5,2,,502,,,66.12714636,1018.768707,-467.788078,8709636.082,0.184902628,0.019981131,0.354576012,0.045352962,,,0.687162715,0.214970118,0.642721738,40
143,1027,2502,5,3,,503,,,71.88562163,1274.660079,-890.7314331,9128044,0.191884316,0.021249974,0.373958629,0.050004957,,,0.700714013,0.209713885,0.338874307,14
144,1028,2502,5,4,,504,,,72.9965116,1270.933463,-1131.112801,10166194.17,0.197870105,0.022008689,0.388206132,0.050650376,,,0.729430682,0.197361562,0.542569674,19
145,1029,2502,5,5,,505,,,70.40770321,1247.913945,-1027.555945,10896093.74,0.198372282,0.023077853,0.385694607,0.053121946,,,0.711143215,0.205418543,0.32147284,16
146,1031,2502,6,1,,601,,,90.54286493,1120.866508,-2301.389096,6720406.849,0.238218634,0.012669313,0.460271137,0.029028392,,,0.841433829,0.133422941,0.623694523,22
147,1032,2502,6,2,,602,,,77.17434919,1201.304917,-1200.48459,9052991.945,0.21053456,0.021229318,0.401700655,0.047270605,,,0.744309663,0.190312788,0.423899967,15
148,1033,2502,6,3,,603,,,83.49571997,1740.072892,-1538.367619,11859110.59,0.164053342,0.019085601,0.367707728,0.049895454,,,0.701433946,0.209424365,0.275103439,8
149,1034,2502,6,4,,604,,,68.69813018,1185.129355,-737.2321036,8855491.701,0.191208094,0.022589833,0.368426211,0.049953502,,,0.704153947,0.208321166,0.6194929,28
150,1035,2502,6,5,,605,,,71.1343129,1089.972173,-1329.483096,7811669.676,0.244029928,0.021850379,0.434292398,0.045985622,,,0.770847532,0.176641615,0.491952389,21
151,1037,2502,7,1,,701,,,85.77836246,1240.004234,-1999.901857,8586367.277,0.191641573,0.019859784,0.413403386,0.044891829,,,0.795866619,0.162462944,0.647936867,30
152,1038,2502,7,2,,702,,,73.80669429,1198.02298,-1274.990667,8351362.157,0.183747073,0.020468415,0.380703122,0.048244008,,,0.721979939,0.200724907,0.427844917,16
153,1039,2502,7,3,,703,,,79.83559179,1261.997672,-1735.695918,7502557.214,0.187674461,0.0166608,0.397900171,0.0408376,,,0.740436786,0.192190152,0.467873353,20
154,1040,2502,7,4,,704,,,74.59061409,1190.166745,-1246.87037,9005798.612,0.193898076,0.022411073,0.389702897,0.04867125,,,0.729493892,0.197332554,0.55288628,24
155,1041,2502,7,5,,705,,,76.06310825,1052.884031,-1592.041267,8681951.64,0.227609898,0.019060892,0.429863549,0.042428763,,,0.770247799,0.176966127,0.524668744,20
156,1043,2502,8,1,,801,,,72.83500968,1492.23148,-960.5600837,12154008.81,0.168903155,0.0256619,0.357234321,0.060558522,,,0.685719737,0.215508179,0.349148773,12
157,1044,2502,8,2,,802,,,82.39690722,1590.652343,-1671.349184,11118878.43,0.17782892,0.018510694,0.385172721,0.046646102,,,0.726149566,0.198856374,0.516604695,22
158,1045,2502,8,3,,803,,,71.47041509,1288.562444,-1019.478945,8826852.389,0.189910137,0.022083429,0.376705454,0.051038139,,,0.698318389,0.210669817,0.341474528,14
159,1046,2502,8,4,,804,,,78.34529295,1314.474328,-1749.650012,8658281.269,0.226172789,0.020464243,0.430585573,0.044505579,,,0.776138935,0.173747289,0.617013908,26
160,1047,2502,8,5,,805,,,74.12453643,1129.96123,-1608.16864,8197799.127,0.242931125,0.019697585,0.443769974,0.041993042,,,0.787085515,0.167581907,0.497630418,24
161,1049,2502,9,1,,901,,,74.01665712,1270.661291,-1235.232141,9156043.793,0.203895223,0.021072148,0.396152626,0.048730763,,,0.732995284,0.195713198,0.450421056,17
162,1050,2502,9,2,,902,,,71.55385328,1217.443349,-1086.384903,8756369.608,0.241877158,0.026790854,0.426047506,0.055289658,,,0.746449309,0.189262738,0.263533958,10
163,1051,2502,9,3,,903,,,75.968549,881.9061841,-1669.641982,5363341.791,0.258122786,0.013949342,0.460183107,0.030403028,,,0.82636542,0.143485612,0.548125467,23
164,1052,2502,9,4,,904,,,61.08037832,972.4509244,-595.3338661,8764527.455,0.184082241,0.024872372,0.360330828,0.051197933,,,0.683992477,0.216146768,0.637314766,26
165,1053,2502,9,5,,905,,,77.05527241,1240.771304,-2119.264632,9281673.81,0.230642629,0.019333663,0.446251943,0.042528328,,,0.785233436,0.168641887,0.399383909,15
166,1055,2502,10,1,,1001,,,72.88646836,1325.27462,-1474.135207,9178082.212,0.214083372,0.021318195,0.412206873,0.048945007,,,0.72754042,0.198225357,0.253978091,10
167,1056,2502,10,2,,1002,,,71.43129396,1462.615692,-1067.665576,11436384.12,0.200818803,0.02884356,0.390029673,0.062157172,,,0.702791864,0.20887546,0.374758485,13
168,1057,2502,10,3,,1003,,,63.13198855,1125.083683,-876.8661356,7840827.575,0.229755396,0.027802982,0.407699739,0.054818168,,,0.714460951,0.2040065,0.239583713,7
169,1058,2502,10,4,,1004,,,63.41722577,1206.119764,-938.1884579,9138735.721,0.21148077,0.029571156,0.394718733,0.058407829,,,0.70130366,0.209476836,0.519685757,19
170,1059,2502,10,5,,1005,,,61.35665213,970.2084045,-1051.50157,7969352.915,0.216665403,0.026507961,0.403140891,0.052163283,,,0.717775354,0.202573895,0.521636105,21
171,1061,2502,11,1,,1101,,,55.11809757,1152.081202,-217.5771928,12536663.58,0.12879914,0.027123025,0.301450699,0.062788253,,,0.595284819,0.240920803,0.529709828,25
172,1062,2502,11,2,,1102,,,63.55867277,1286.070594,-942.0698894,12395735.2,0.168852108,0.026223852,0.358092891,0.060535582,,,0.661922678,0.223781046,0.477771094,25
173,1063,2502,11,3,,1103,,,51.78152865,1178.732299,15.4766883,12241700.12,0.123921225,0.028920601,0.290695996,0.065253653,,,0.565838628,0.245665275,0.332586031,14
174,1064,2502,11,4,,1104,,,43.63448276,884.4113883,386.8668445,11154646.44,0.118467136,0.032153955,0.274986367,0.064224349,,,0.541501976,0.248277586,0.526448179,24
175,1065,2502,11,5,,1105,,,61.08310378,1379.566556,-1125.331199,13948799.82,0.150241303,0.02785037,0.348069491,0.062660217,,,0.638401746,0.230844957,0.268422492,9
176,1067,2502,12,1,,1201,,,58.08195872,1061.395469,-602.627281,10531549.22,0.182444151,0.02750943,0.358770093,0.059728419,,,0.658968836,0.224728909,0.18827003,9
177,1068,2502,12,2,,1202,,,54.94371457,951.0786843,-374.2230101,9847543.599,0.176763237,0.026286422,0.346381865,0.056143176,,,0.644297863,0.229178127,0.618780301,25
178,1069,2502,12,3,,1203,,,55.16902445,1261.429195,-361.4396273,11484770.15,0.16713417,0.032737355,0.338745878,0.068466357,,,0.610216153,0.2378524,0.326892931,11
179,1070,2502,12,4,,1204,,,57.28645833,1268.953091,-697.2385908,11338365.35,0.172317639,0.030897254,0.354405929,0.064607459,,,0.637407286,0.231119238,0.474181142,16
180,1071,2502,12,5,,1205,,,58.56534656,1305.005522,-975.2918527,11919370.94,0.178333834,0.030036741,0.367932241,0.063968853,,,0.653111287,0.226556934,0.378806933,15
181,1073,2502,13,1,,1301,,,60.58187222,1161.545072,-616.0064243,10475815.04,0.203947375,0.031415831,0.378750841,0.065483609,,,0.672211164,0.220343315,0.409124048,15
182,1074,2502,13,2,,1302,,,69.57817656,1058.094763,-1294.37864,8672439.113,0.216665397,0.020229146,0.410471346,0.044682241,,,0.740011454,0.192394502,0.403729425,19
183,1075,2502,13,3,,1303,,,66.90182978,1263.165406,-1282.797971,9648157.656,0.190416785,0.025868656,0.388463374,0.056343022,,,0.698999209,0.210399315,0.218933401,7
184,1076,2502,13,4,,1304,,,59.63572928,1238.607842,-1128.596565,10122710.39,0.163707531,0.028799841,0.362336392,0.061367265,,,0.649385341,0.22768402,0.284451492,9
185,1077,2502,13,5,,1305,,,48.03017747,961.3043533,-423.1903224,10001311.7,0.102233581,0.030498434,0.286561843,0.063600295,,,0.577406428,0.244008245,0.716358334,47
186,1079,2502,14,1,,1401,,,72.63426141,1122.672267,-1531.066336,8072229.988,0.225355504,0.021302433,0.4249171,0.046470853,,,0.753483679,0.185746024,0.368862319,17
187,1080,2502,14,2,,1402,,,74.14373381,1025.264817,-1697.843186,7366688.737,0.237748282,0.01924373,0.44179878,0.040755019,,,0.772316923,0.175843493,0.366982009,20
188,1081,2502,14,3,,1403,,,83.3944764,909.8352551,-2604.16188,5179341.195,0.259095671,0.012131842,0.491746935,0.026401878,,,0.867035633,0.115284844,0.669831954,30
189,1082,2502,14,4,,1404,,,62.74073064,1171.449519,-1461.292977,7904771.719,0.20409884,0.028017534,0.407281968,0.05558393,,,0.713331516,0.204489664,0.403503016,14
190,1083,2502,14,5,,1405,,,66.919928,1121.526193,-1912.054207,7788029.089,0.205303007,0.022262649,0.422903247,0.046910242,,,0.740475087,0.192171733,0.552171615,30
191,1085,2502,15,1,,1501,,,70.48632733,1224.55342,-1127.819046,9722648.537,0.211676235,0.027946955,0.400871776,0.05808086,,,0.73033616,0.196945254,0.455753422,17
192,1086,2502,15,2,,1502,,,67.99075942,1173.702935,-1160.120836,9758432.93,0.23812565,0.030116162,0.423803542,0.059624067,,,0.746878918,0.1890508,0.38440086,15
193,1087,2502,15,3,,1503,,,57.15273084,1369.262349,7.035205761,12958465.27,0.136163024,0.034445911,0.300222701,0.073479914,,,0.588193612,0.242221887,0.329730616,10
194,1088,2502,15,4,,1504,,,72.17316395,1489.217329,-1557.09386,11387037.56,0.196390763,0.023697888,0.396853065,0.052824314,,,0.717000164,0.202910929,0.550581459,28
195,1089,2502,15,5,,1505,,,61.74696792,1208.193259,-921.4230308,11101223.88,0.195650709,0.027854916,0.37983133,0.058160136,,,0.692049821,0.213116866,0.403259027,23
196,1091,2502,16,1,,1601,,,73.19612974,821.9130731,-1553.652276,5972419.343,0.274753047,0.017632013,0.470175032,0.035649494,,,0.825701826,0.14391832,0.621365948,26
197,1092,2502,16,2,,1602,,,72.89525627,1252.122726,-1389.650153,8284077.336,0.243528351,0.021036836,0.433873853,0.045963827,,,0.748827699,0.188084776,0.302643092,11
198,1093,2502,16,3,,1603,,,67.06363661,945.3462244,-1231.041301,6041634.862,0.283221732,0.019692512,0.464239663,0.040176613,,,0.783106579,0.169850665,0.218493675,9
199,1094,2502,16,4,,1604,,,71.01354777,1346.053217,-1258.788153,9406916.032,0.213566291,0.019565131,0.404802906,0.043836127,,,0.73201581,0.196168664,0.599803146,35
200,1095,2502,16,5,,1605,,,68.51429662,1097.601882,-1335.314417,8393965.334,0.255654053,0.020866482,0.444099582,0.043018265,,,0.770572682,0.176790424,0.744996537,43
201,1097,2502,17,1,,1701,,,71.44032394,1244.569947,-1507.543157,8694526.436,0.242518598,0.023454713,0.437225844,0.049782472,,,0.756033049,0.184447078,0.338333667,14
202,1098,2502,17,2,,1702,,,64.20152693,1175.037915,-940.5331914,8951874.728,0.217913081,0.024466399,0.397984532,0.052072158,,,0.705412406,0.207805743,0.415175154,16
203,1099,2502,17,3,,1703,,,64.68386604,1050.612233,-1174.747321,7680883.102,0.26494212,0.023860052,0.447258514,0.048350864,,,0.753163521,0.185908231,0.337677488,13
204,1100,2502,17,4,,1704,,,55.88748944,1063.213998,-508.4761267,8841113.356,0.211466714,0.0248649,0.379509372,0.050538269,,,0.671355743,0.220637209,0.330696606,12
205,1101,2502,17,5,,1705,,,51.15039398,1155.904584,-70.05444861,12349253.24,0.175772404,0.029835403,0.33777243,0.062446527,,,0.613845189,0.237039273,0.428079321,15
206,1103,2502,18,1,,1801,,,58.36479376,1042.017712,-759.1809442,8205121.729,0.209625494,0.023608204,0.38578907,0.050466981,,,0.685259399,0.215678955,0.345234841,12
207,1104,2502,18,2,,1802,,,52.01581674,830.6645439,-481.4265618,7377132.055,0.200274399,0.021799652,0.367860934,0.044693852,,,0.669375511,0.221311936,0.573251194,25
208,1105,2502,18,3,,1803,,,48.20701879,1147.724602,41.79355891,10150205.76,0.15515313,0.030399504,0.313030664,0.062768806,,,0.569983367,0.245102328,0.301906394,20
209,1106,2502,18,4,,1804,,,48.30522986,901.2165364,-215.2180672,7191451.911,0.170774295,0.020962794,0.332225697,0.042717995,,,0.618667176,0.235918101,0.834439017,62
210,1107,2502,18,5,,1805,,,47.1306671,979.1022795,-159.4090509,9037344.668,0.186422838,0.028928565,0.34811835,0.057016677,,,0.624328672,0.234542381,0.546453765,30
211,1109,2502,19,1,,1901,,,46.89006406,1365.596773,279.5209098,13408183.51,0.098201241,0.027582066,0.255406963,0.064908638,,,0.497614829,0.249994311,0.467948601,20
212,1110,2502,19,2,,1902,,,48.85457717,1324.89772,55.09879812,13389957.04,0.105873059,0.027430957,0.270738087,0.064219184,,,0.52993759,0.249103741,0.752615463,40
213,1111,2502,19,3,,1903,,,42.93074973,1172.522907,409.7832826,12572162.85,0.102388817,0.030977564,0.258200166,0.067167803,,,0.505764042,0.249966776,0.382623118,16
214,1112,2502,19,4,,1904,,,39.36591151,952.1469626,524.6586839,10233166.53,0.096460561,0.025804939,0.247396329,0.055639979,,,0.475913961,0.249419863,0.766974718,44
215,1113,2502,19,5,,1905,,,38.09013109,1013.463327,547.4714941,11590687.7,0.095551577,0.031139119,0.24626311,0.06489762,,,0.474257992,0.249337349,0.572019686,33
216,1115,2502,20,1,,2001,,,49.13421849,1426.922387,110.6478745,11996886.84,0.090977093,0.024991681,0.253776264,0.059314411,,,0.505330025,0.249971591,0.604414231,27
217,1116,2502,20,2,,2002,,,54.04493647,1130.881768,-685.7461418,9283138.478,0.191686372,0.026471373,0.367802247,0.056389188,,,0.63952664,0.230532317,0.462298369,19
218,1117,2502,20,3,,2003,,,60.08279942,1517.31251,-1063.401893,11278589.29,0.176628731,0.02551924,0.36581677,0.058412948,,,0.642411189,0.229719053,0.298663896,8
219,1118,2502,20,4,,2004,,,49.10410077,1021.893569,-406.7726636,8448084.283,0.158659468,0.023999956,0.329769942,0.051278492,,,0.594530483,0.241063988,0.776011666,51
220,1119,2502,20,5,,2005,,,42.42438865,800.9195644,15.45106223,8696766.627,0.133578952,0.024647463,0.294731293,0.050482539,,,0.563725089,0.245939113,0.756957734,51
221,1121,2502,21,1,,2101,,,54.14996047,963.5811702,-630.4417849,8048347.755,0.223370766,0.030676553,0.394658217,0.058029896,,,0.675190143,0.219308414,0.275534009,10
222,1122,2502,21,2,,2102,,,58.63560015,1334.839564,-779.4203466,10615878.9,0.1872978,0.02895463,0.367129373,0.061217599,,,0.646779735,0.228455709,0.278662827,8
223,1123,2502,21,3,,2103,,,51.44906082,1045.911482,-412.386778,9058906.692,0.183756622,0.030880113,0.353788979,0.061342815,,,0.633897658,0.232071417,0.256835581,11
224,1124,2502,21,4,,2104,,,59.21359461,1680.71917,-902.6982041,13036670.02,0.145807905,0.027894581,0.332544386,0.063797152,,,0.596903873,0.240609639,0.379458671,13
225,1125,2502,21,5,,2105,,,61.4106953,1307.709985,-1355.205566,10303736.91,0.189972054,0.023835365,0.387303777,0.053373079,,,0.681621194,0.217013742,0.303180534,14
226,1127,2502,22,1,,2201,,,56.28582722,1208.109154,-635.5673796,10334262.9,0.17948775,0.027730405,0.35656621,0.059864666,,,0.637188889,0.231179209,0.479814825,17
227,1128,2502,22,2,,2202,,,52.54137019,868.8921641,-540.932663,7673289.285,0.197055594,0.022910105,0.368038261,0.046913962,,,0.67105586,0.220739893,0.561900769,22
228,1129,2502,22,3,,2203,,,58.89616444,1274.883175,-849.7358944,10325910.62,0.190650462,0.026953296,0.372993923,0.058537783,,,0.659760652,0.224476534,0.415898072,18
229,1130,2502,22,4,,2204,,,50.39543063,1184.161037,-207.553766,10375598.35,0.165699738,0.029588822,0.330710794,0.06219997,,,0.593827531,0.241196394,0.31706917,13
230,1131,2502,22,5,,2205,,,50.24665449,1056.627341,-276.8919356,10168303.28,0.165285422,0.026666327,0.332446392,0.056715277,,,0.612766073,0.237283813,0.532295691,27
231,1133,2502,23,1,,2301,,,51.00973282,1220.122724,-17.74498387,12166382.51,0.130041703,0.028746187,0.295113018,0.063789828,,,0.559814613,0.246422212,0.477992236,21
232,1134,2502,23,2,,2302,,,56.5215174,1122.809208,-666.8278609,10366592.15,0.190382064,0.027524035,0.367867797,0.058218904,,,0.647594633,0.228215824,0.369996354,15
233,1135,2502,23,3,,2303,,,56.20122151,1233.056085,-466.578286,10885407.55,0.166360934,0.02825677,0.342254301,0.061427963,,,0.614734431,0.23683601,0.319572785,12
234,1136,2502,23,4,,2304,,,59.68776751,1240.327281,-1091.848778,8634455.294,0.231051867,0.025898067,0.415413719,0.053408091,,,0.689403233,0.214126415,0.267320416,13
235,1137,2502,23,5,,2305,,,53.84702642,996.873117,-655.7361051,8394903.59,0.200956686,0.027138382,0.378873476,0.054445542,,,0.666184932,0.222382568,0.317444404,10
236,1139,2502,24,1,,2401,,,59.1459657,1059.014906,-1753.889177,5795781.051,0.265180727,0.024105622,0.468453694,0.044163378,,,0.739345022,0.19271396,0.192330125,5
237,1140,2502,24,2,,2402,,,54.83824532,973.8907088,-1299.092019,6170175.221,0.231722206,0.02597803,0.426029403,0.047069338,,,0.686659942,0.215158066,0.306933761,11
238,1141,2502,24,3,,2403,,,56.72638525,936.1393038,-1508.080895,4273482.837,0.285792857,0.025128793,0.479621403,0.041783371,,,0.752999564,0.185991221,0.145927128,6
239,1142,2502,24,4,,2404,,,68.71576967,1095.251156,-2084.126283,4832088.766,0.293967015,0.018362598,0.506685794,0.033496065,,,0.806641584,0.155970939,0.29453041,17
240,1143,2502,24,5,,2405,,,58.98789069,900.2250756,-1573.4868,4787315.415,0.280182073,0.021709461,0.478259569,0.037601573,,,0.765532101,0.179492704,0.272642765,13
241,1006,2502,1,6,,106,,,60.59350037,978.1059214,-1379.486562,4868143.151,0.264356645,0.022701445,0.457658525,0.04080975,,,0.749420649,0.18778934,0.22106184,11
242,1012,2502,2,6,,206,,,61.85092694,957.2887369,-932.2362437,7253913.103,0.2300115,0.021399704,0.411163778,0.044541168,,,0.722082879,0.200679195,0.526393496,23
243,1018,2502,3,6,,306,,,57.6590525,1127.684169,-408.1250122,12786638.77,0.159008191,0.030092777,0.33596359,0.06571392,,,0.63800905,0.230953502,0.260148375,11
244,1024,2502,4,6,,406,,,76.24789378,1299.354422,-1920.094909,10119811.6,0.196310677,0.018368538,0.408364627,0.043233877,,,0.748043733,0.188474306,0.583893841,26
245,1030,2502,5,6,,506,,,70.18203381,1250.151787,-1081.821838,10340034.99,0.196469928,0.021293361,0.385454175,0.050177644,,,0.705643402,0.207710791,0.404950242,14
246,1036,2502,6,6,,606,,,69.58318796,1299.310404,-1071.962004,10324989.67,0.189250289,0.02365072,0.378533142,0.054022208,,,0.70464457,0.2081206,0.25313941,8
247,1042,2502,7,6,,706,,,69.61379686,775.0888567,-1397.505554,6046017.831,0.240707583,0.016801946,0.435566338,0.034395578,,,0.808616224,0.154756027,0.725932271,37
248,1048,2502,8,6,,806,,,75.65556343,887.4031429,-2064.983656,5539745.487,0.291103622,0.01401174,0.499906265,0.027968953,,,0.868342147,0.114324063,0.728742504,49
249,1054,2502,9,6,,906,,,79.24779171,1287.427449,-2295.697601,8626038.404,0.212734638,0.017615755,0.434097197,0.040650445,,,0.779007634,0.17215474,0.564772789,30
250,1060,2502,10,6,,1006,,,64.67566021,1043.180798,-1414.39196,7874660.99,0.225721964,0.024806113,0.422714985,0.050113738,,,0.742130652,0.191372748,0.481892577,23
251,1066,2502,11,6,,1106,,,51.3936527,868.7452748,-695.5767916,8744050.937,0.206621532,0.032007119,0.384969651,0.060344828,,,0.669384083,0.221309033,0.300805599,11
252,1072,2502,12,6,,1206,,,57.52555958,1224.557807,-932.737109,12066377.16,0.169870134,0.030641891,0.360388699,0.065637592,,,0.658987432,0.224722997,0.195068164,7
253,1078,2502,13,6,,1306,,,41.02422805,778.7927796,107.2764232,10906173.55,0.110900183,0.033109778,0.278573499,0.067313782,,,0.559779795,0.246426376,0.507090777,26
254,1084,2502,14,6,,1406,,,65.41635992,1030.131102,-1631.056164,8701120.281,0.20273687,0.025867041,0.412353537,0.052361819,,,0.749147921,0.187925313,0.429027084,16
255,1090,2502,15,6,,1506,,,59.19228673,1042.351333,-910.1964291,9636195.898,0.217036601,0.028712604,0.398216359,0.057615553,,,0.705750886,0.207666573,0.360625558,13
256,1096,2502,16,6,,1606,,,51.28506393,746.2596867,-389.2884821,7464263.821,0.250784377,0.027222935,0.412379694,0.050860817,,,0.711692064,0.20518647,0.424106004,16
257,1102,2502,17,6,,1706,,,55.75264392,1370.335648,-658.6148545,12632370.64,0.168802308,0.026372467,0.347051115,0.059635283,,,0.622001744,0.235115574,0.327464596,16
258,1108,2502,18,6,,1806,,,50.00193582,1028.948465,-620.0049784,8281038.212,0.206813449,0.02624564,0.380721908,0.053004024,,,0.653379502,0.226474728,0.266221931,10
259,1114,2502,19,6,,1906,,,36.70684297,835.76365,314.0980687,9109683.727,0.119309773,0.028096845,0.274401834,0.057435048,,,0.506952017,0.249951669,0.524033466,20
260,1120,2502,20,6,,2006,,,61.7107803,1329.557554,-1635.705212,9900535.868,0.185372454,0.021414033,0.389350326,0.048621463,,,0.683734119,0.216241774,0.376180234,11
261,1126,2502,21,6,,2106,,,50.77820799,1036.771553,-788.5430007,9426623.484,0.178263043,0.027764614,0.361327186,0.057512972,,,0.641135409,0.230080796,0.42850894,13
262,1132,2502,22,6,,2206,,,58.19551824,1125.13968,-1172.665629,9160266.331,0.2158025,0.022738601,0.404898147,0.049601092,,,0.696199771,0.21150565,0.291786665,11
263,1138,2502,23,6,,2306,,,49.12067603,917.6068902,-458.6877687,8783244.472,0.187621651,0.030247395,0.360771606,0.059350639,,,0.627068284,0.233853651,0.230692113,9
264,1144,2502,24,6,,2406,,,54.8915367,896.7650925,-1445.447812,4699088.046,0.277816577,0.026026086,0.472341076,0.043272408,,,0.738521104,0.193107683,0.159962087,7
265,1001,2503,1,1,,101,,,59.41158828,1134.94975,-1390.8237,5473759.994,0.235264461,0.020894693,0.431831628,0.040743231,,,0.705576005,0.207738506,0.227285154,7
266,1002,2503,1,2,,102,,,61.00147203,1303.605112,-1626.313308,7006350.96,0.225317991,0.025681494,0.428541549,0.047925992,,,0.694553484,0.212148942,0.182568757,7
267,1003,2503,1,3,,103,,,62.66266013,1094.715719,-1767.467364,5303526.672,0.272215271,0.022355195,0.476894585,0.040380957,,,0.761406378,0.181666706,0.198578329,9
268,1004,2503,1,4,,104,,,46.38011122,884.8861555,-627.8040725,5670059.821,0.205544201,0.026504524,0.382113594,0.047069211,,,0.646249046,0.228611217,0.464320216,17
269,1005,2503,1,5,,105,,,55.99209615,919.5168763,-1298.743277,6191262.95,0.240628466,0.021593891,0.433447857,0.040302451,,,0.722874819,0.200326815,0.521225598,26
270,1006,2503,2,1,,201,,,74.46176286,1386.91824,-2033.77645,9220917.57,0.233033967,0.019686675,0.446655599,0.043116995,,,0.758335832,0.183262598,0.342331669,17
271,1007,2503,2,2,,202,,,70.15748998,1508.890439,-1572.346707,10962306.46,0.217590184,0.027649968,0.421247382,0.058983409,,,0.701628078,0.209346118,0.292744273,7
272,1008,2503,2,3,,203,,,68.27919086,1297.466858,-1720.091535,9631335.855,0.197679401,0.022130581,0.406022857,0.048632923,,,0.713639214,0.204358286,0.606612956,33
273,1009,2503,2,4,,204,,,50.26842636,1045.210689,-433.6785753,10164949.19,0.17588272,0.029743957,0.350326979,0.060319032,,,0.624219453,0.234569527,0.685149742,36
