fid,id,Trial,Row,Column,Combocode,VarietyName,MasonPlot#,Date,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,HA_Mean,PLTCount,Yield,HACorrectedYield,HACorrected85Yield,Perplantyield,PeakStand
822,154,2508,14,2,25081402,S18904,1402,6/12/2025,13,6.069936969,16.33306442,557.7404111,789873.7711,0.196835255,0.003309665,0.048078263,0.00194137,-0.024342941,0.000222553,0.055850918,0.052731593,0.959935109,67,3419.403639,3562.119573,3027.801637,51.03587521,0.683730581
823,155,2508,14,3,25081403,R25117,1403,6/12/2025,13,5.580281073,14.88832387,695.6867105,822341.0914,0.199807712,0.003430757,0.055000242,0.002062038,-0.023243439,0.000185256,0.058570528,0.055140022,0.963784493,67,4380.581189,4545.187456,3863.409338,65.38180879,0.855750061
824,156,2508,14,4,25081404,I22031,1404,6/12/2025,13,5.484836863,15.78498636,786.9683972,911099.0416,0.19750174,0.003448405,0.055416126,0.002007393,-0.025844682,0.00022811,0.059693724,0.056130383,0.97874861,73,3441.074419,3515.789839,2988.421363,47.13800574,0.635561505
825,157,2508,15,1,25081501,R25115,1501,6/12/2025,13,5.656276535,15.32015706,584.2242022,1378617.416,0.166710436,0.003775376,0.017944453,0.002234224,-0.044961652,0.000254658,0.048097729,0.045784338,0.971367124,72,2659.185952,2737.570467,2326.934897,36.93313822,0.658887677
826,158,2508,15,2,25081502,R25103,1502,6/12/2025,13,4.989229336,10.49980177,585.9243753,1312677.389,0.158333868,0.002880272,0.009500981,0.001793662,-0.046761859,0.000263093,0.034915589,0.03369649,0.957311071,60,2430.949803,2539.35202,2158.449217,40.51583005,0.603593043
827,159,2508,15,3,25081503,R25116,1503,6/12/2025,13,4.98380023,9.122839371,703.0122635,709892.1508,0.164509334,0.002056197,0.019430294,0.001488968,-0.043020649,0.000167143,0.027657475,0.026892539,0.925031442,57,2690.090671,2908.107281,2471.891189,47.19457318,0.575777396
828,160,2508,15,4,25081504,R25105,1504,6/12/2025,13,5.345771349,11.74863757,808.1002328,691020.3105,0.179002828,0.00273048,0.037398193,0.001814186,-0.038338355,0.00020602,0.040053697,0.038449399,0.962599107,72,2603.989941,2705.165549,2299.390717,36.16652696,0.647110213
829,161,2508,16,1,25081601,R25108,1601,6/12/2025,13,6.424364453,39.73003425,469.6313225,1680908.729,0.167597394,0.004779935,0.015561703,0.002948632,-0.057815011,0.000248683,0.058212799,0.054824069,0.965277145,68,1912.609708,1981.409918,1684.19843,28.12661335,0.666139715
830,162,2508,16,2,25081602,R12844,1602,6/12/2025,13,4.881912853,9.511706289,538.304149,1298643.312,0.152801281,0.003139428,0.002172236,0.002595813,-0.061169581,0.000227527,0.032447246,0.031394422,0.941366238,56,2998.788242,3185.570208,2707.734677,53.54979003,0.53173153
831,163,2508,16,3,25081603,I16711,1603,6/12/2025,13,6.058248171,28.70840747,650.9755334,1154864.231,0.167259547,0.0029324,0.020038945,0.001733853,-0.04997331,0.000274471,0.042165539,0.040387606,0.909226787,72,2361.481083,2597.240992,2207.654844,32.79834838,0.535254662
832,164,2508,16,4,25081604,R25101,1604,6/12/2025,13,4.568544189,8.834913222,928.8077639,770979.1926,0.17318511,0.002208347,0.034512932,0.001685437,-0.037142839,0.000611692,0.032025642,0.031000001,0.954176768,56,2883.439168,3021.91299,2568.626041,51.48998515,0.600796118
833,165,2508,17,1,25081701,R22703,1701,6/12/2025,13,5.733504971,26.35361955,879.513336,1158770.898,0.196990874,0.00442295,0.058460867,0.002589216,-0.032470363,0.000223111,0.070444524,0.065482093,0.967062212,62,2462.574827,2546.449233,2164.481848,39.71894883,0.529187229
834,166,2508,17,2,25081702,R25115,1702,6/12/2025,13,4.997918322,16.36664499,949.6342439,851253.4644,0.190606808,0.002966511,0.053396158,0.001913952,-0.030973054,0.00020275,0.047440357,0.04518977,0.954976303,59,2799.471481,2931.456488,2491.738015,47.44866916,0.589763865
835,167,2508,17,3,25081703,I25204,1703,6/12/2025,13,4.953634222,10.61145048,949.9193681,635211.8018,0.191385668,0.0028017,0.054140279,0.001911578,-0.026825705,0.000214309,0.049761735,0.047285505,0.962524152,66,-23.55002881,-24.46694846,-20.79690619,-0.356818618,0.660523154
836,168,2508,17,4,25081704,R25112,1704,6/12/2025,13,5.647505274,36.56810574,850.6004604,1649310.68,0.193949588,0.004004548,0.054021451,0.002374719,-0.02479652,0.000349156,0.060525523,0.056862184,0.953665561,58,3016.169651,3162.712145,2688.305323,52.00292502,0.661504848
837,169,2508,18,1,25081801,R25113,1801,6/12/2025,13,4.755394895,8.402267149,1007.782118,632210.1793,0.183998888,0.002891639,0.047896272,0.002307355,-0.0349695,0.000201671,0.042228064,0.040444855,0.965478903,71,2269.440225,2350.584998,1997.997248,31.96394683,0.624255668
838,170,2508,18,2,25081802,S25801,1802,6/12/2025,13,5.469366506,27.32380951,893.5105763,940264.7467,0.189730497,0.003942546,0.050623594,0.00252436,-0.032974719,0.000180481,0.058499562,0.055077363,0.974372528,71,3168.034137,3251.358229,2763.654495,44.62019911,0.603353326
839,171,2508,18,3,25081803,R12844,1803,6/12/2025,13,4.542811738,11.03179321,897.4985997,530663.7929,0.179023456,0.003009189,0.039999039,0.002052792,-0.032719752,0.000159903,0.038825109,0.03731772,0.950789195,58,2826.654888,2972.956467,2527.012997,48.7354291,0.609616907
840,172,2508,18,4,25081804,R25106,1804,6/12/2025,13,5.756389536,40.09446849,770.8701383,1372209.585,0.189709601,0.004510734,0.047304393,0.002430553,-0.030226492,0.000221942,0.064676072,0.060493078,0.975465267,69,2513.052333,2576.26019,2189.821161,36.42104831,0.738566553
841,173,2508,19,1,25081901,R25104,1901,6/12/2025,13,5.937440083,48.57495722,666.2694624,1180501.291,0.164086919,0.004760989,0.017736541,0.00239557,-0.044597658,0.000216401,0.056424443,0.053240725,0.971073928,65,2872.676589,2958.247056,2514.509997,44.19502445,0.715210444
842,174,2508,19,2,25081902,I16711,1902,6/12/2025,13,5.34149481,27.94179884,711.1984715,996828.2864,0.154373394,0.00295253,0.008885723,0.001501283,-0.04752222,0.000194833,0.039766658,0.038185271,0.964510955,82,1846.161177,1914.090419,1626.976856,22.5141607,0.529233789
843,175,2508,19,3,25081903,R25110,1903,6/12/2025,13,6.080110724,52.76785804,734.4844682,1327372.81,0.17449924,0.004612348,0.030633165,0.002241671,-0.037797084,0.000485066,0.057034012,0.053781134,0.939157538,58,2343.570962,2495.397064,2121.087504,40.4063959,0.662378455
844,176,2508,19,4,25081904,I25203,1904,6/12/2025,13,4.261470153,7.685950083,998.6400757,1020448.303,0.174403385,0.001924272,0.038369411,0.001312517,-0.034096997,0.000949717,0.026640355,0.025930647,0.94673812,70,1048.201836,1107.171893,941.0961091,14.97431195,0.442796783
845,177,2508,20,1,25082001,R25101,2001,6/12/2025,13,6.139983557,41.21087871,654.7095479,1269586.545,0.173112927,0.004039594,0.02723048,0.002279073,-0.041931703,0.000257807,0.050534393,0.047980668,0.950534028,57,2818.666219,2965.350145,2520.547623,49.45028454,0.646509596
846,178,2508,20,2,25082002,I25205,2002,6/12/2025,13,5.148467669,14.01682022,746.214981,1176465.78,0.174092978,0.003245229,0.030498206,0.002087837,-0.039904135,0.000219712,0.045408485,0.043346554,0.971659255,82,803.707017,827.149037,703.0766814,9.801305085,0.612094395
847,179,2508,20,3,25082003,R25117,2003,6/12/2025,13,6.541769446,65.3458818,672.262627,2085101.042,0.189762307,0.005033377,0.04471192,0.002580722,-0.034462042,0.000397538,0.069807597,0.064934497,0.96354423,63,3466.417947,3597.570137,3057.934616,55.0225071,0.643395608
848,180,2508,20,4,25082004,R25111,2004,6/12/2025,13,6.504805981,74.30501976,806.3603141,2638554.667,0.202502975,0.005654293,0.062302283,0.002849119,-0.029493263,0.001148923,0.082947668,0.076067353,0.966483196,60,2668.939889,2761.496423,2347.271959,44.48233148,0.735164805
849,181,2508,21,1,25082101,I13401,2101,6/12/2025,13,6.674550537,28.0577803,875.3315774,852966.4552,0.184387879,0.003871462,0.045443047,0.00219139,-0.029270543,0.000332534,0.05393554,0.051026498,0.960830417,72,2993.147758,3115.167573,2647.892437,41.57149664,0.630692366
850,182,2508,21,2,25082102,R25105,2102,6/12/2025,13,7.29690411,50.83313562,809.7277315,1158562.172,0.183900992,0.004236149,0.042525783,0.002145524,-0.02970698,0.000321573,0.059178082,0.055676037,0.95926439,64,2557.22489,2665.818639,2265.945843,39.9566389,0.637431843
851,183,2508,21,3,25082103,R25107,2103,6/12/2025,13,6.057995233,23.62858461,833.9921102,907152.4202,0.178487526,0.003418233,0.037904126,0.001648298,-0.032518655,0.000201478,0.053968167,0.051055604,0.96350977,65,2289.4517,2376.158262,2019.734523,35.22233384,0.567362739
852,184,2508,21,4,25082104,R22710,2104,6/12/2025,13,5.689896139,26.9413517,814.6442847,1127193.541,0.182030815,0.005145167,0.041250884,0.002804429,-0.034067242,0.000425659,0.071195637,0.066126819,0.975485282,66,2951.346865,3025.51655,2571.689067,44.71737674,0.581347094
853,185,2508,22,1,25082201,R25109,2201,6/12/2025,13,7.36554104,72.22217084,823.2125048,1477209.625,0.176950152,0.00486536,0.036595782,0.002282281,-0.034196426,0.000293293,0.064552351,0.060385345,0.964820823,61,3095.167323,3208.022929,2726.819489,50.74044792,0.887016605
854,186,2508,22,2,25082202,R25102,2202,6/12/2025,13,5.446745562,19.03107806,954.5588316,1082723.38,0.167968353,0.002908961,0.030436391,0.00164693,-0.035193731,0.000305909,0.041584484,0.039855215,0.970817156,75,2509.54794,2584.985159,2197.237385,33.4606392,0.68299342
855,187,2508,22,3,25082203,R25116,2203,6/12/2025,13,4.536088969,16.26217445,1023.743419,689912.5758,0.171318712,0.002213469,0.036230279,0.001214936,-0.032851615,0.000203952,0.031637768,0.03063682,0.950076553,59,3248.797292,3419.511072,2906.584411,55.06436088,0.639076638
856,188,2508,22,4,25082204,I25201,2204,6/12/2025,13,4.933066659,24.38876358,938.527965,980024.7821,0.184885924,0.003437309,0.048080453,0.002095274,-0.031594819,0.000268808,0.050987698,0.048387953,0.975139884,71,1519.730411,1558.474262,1324.703123,21.40465368,0.771032114
857,189,2508,23,1,25082301,R25103,2301,6/12/2025,13,7.805375195,13.65407483,973.7790804,1004392.37,0.175044452,0.002370647,0.038745493,0.00144823,-0.03887037,0.000216947,0.03556067,0.034296108,0.95612788,64,2719.295516,2844.070938,2417.460297,42.48899243,0.606674483
858,190,2508,23,2,25082302,S25803,2302,6/12/2025,13,7.331095706,11.10066689,924.1467247,844687.0326,0.171798005,0.002159763,0.033491087,0.001356783,-0.038859755,0.000178415,0.031838233,0.03082456,0.950260635,63,2606.091487,2742.501785,2331.126517,41.36653155,0.65144152
859,191,2508,23,3,25082303,R25114,2303,6/12/2025,13,8.269218125,63.77511899,783.8658593,1195316.212,0.186958904,0.00433735,0.045449119,0.001887543,-0.031915812,0.000159181,0.064900553,0.060688472,0.954652328,69,2929.956405,3069.134508,2608.764332,42.4631363,0.909751236
860,192,2508,23,4,25082304,I22031,2304,6/12/2025,13,6.040925901,20.11924001,983.5200656,922638.8952,0.180710782,0.003067642,0.04504218,0.00154938,-0.030772067,0.000254243,0.049061772,0.046654715,0.972658172,74,2865.285673,2945.83005,2503.955543,38.72007666,0.543900777
861,193,2508,24,1,25082401,S25802,2401,6/12/2025,13,8.758121953,51.62916279,606.4054568,1028380.583,0.198309078,0.003213432,0.051477776,0.001746578,-0.025700954,0.000241655,0.046951186,0.044746772,0.900085662,45,2167.412474,2408.006889,2046.805855,48.16472164,0.785224635
862,194,2508,24,2,25082402,I25202,2402,6/12/2025,13,7.881621474,15.54506623,545.1465681,778975.6457,0.193561238,0.002043708,0.04459219,0.001356854,-0.026808389,0.000234742,0.036866612,0.035507465,0.954230615,64,1236.332293,1295.6326,1101.28771,19.31769208,0.625865736
863,195,2508,24,3,25082403,S18904,2403,6/12/2025,13,7.224805565,21.39400732,557.6106091,748529.1138,0.199264766,0.002770978,0.05081171,0.001523933,-0.02230097,0.00016668,0.052661847,0.049888577,0.941655731,62,3176.49856,3373.311983,2867.315186,51.23384774,0.732088248
864,196,2508,24,4,25082404,R25108,2404,6/12/2025,13,7.313845817,81.27742541,602.4225081,1365421.131,0.204366981,0.00511691,0.058315113,0.002355138,-0.022194649,0.000312262,0.076625938,0.070754404,0.951756065,60,1826.545564,1919.132046,1631.262239,30.44242606,0.933393413
865,1001,2509,1,1,25090101,N18103,101,6/12/2025,13,4.66765286,20.76999684,1109.470425,712968.4171,0.162343954,0.002857568,0.028473177,0.001463048,-0.034794754,0.000191911,0.040187377,0.038572351,0.983742505,93,,,,,0.676697067
866,1002,2509,1,2,25090102,N22616,102,6/12/2025,13,5.234622024,37.64796919,788.1469984,811126.5028,0.170270435,0.00289198,0.027476187,0.001280154,-0.038381145,0.000258723,0.043072033,0.041216833,0.977927641,71,,,,,0.67208413
867,1003,2509,1,3,25090103,N22610,103,6/12/2025,13,5.300991618,34.02133085,603.9877606,791678.1552,0.171466715,0.002479256,0.02323659,0.001216404,-0.041240837,0.000350679,0.035090122,0.033858805,0.935186367,65,,,,,0.721068006
868,1004,2509,1,4,25090104,N22622,104,6/12/2025,13,6.447193228,45.19315813,491.9252241,964284.1602,0.178630095,0.003365014,0.027356589,0.001538638,-0.040276594,0.000320271,0.052683488,0.049907938,0.976285522,79,,,,,0.67222025
869,1005,2509,1,5,25090105,24N103-03-,105,6/12/2025,13,4.681091896,17.021547,645.9271686,529696.3217,0.167266927,0.002078169,0.020365211,0.001068447,-0.042289443,0.000187372,0.029407734,0.028542919,0.971239543,81,,,,,0.618585374
870,1006,2509,2,1,25090201,24N106-05-,201,6/12/2025,13,5.31463782,15.95930785,885.5460222,667822.5624,0.178355545,0.001398875,0.038280727,0.000996265,-0.036781969,0.000193775,0.023935369,0.023362467,0.948324888,78,,,,,0.59360768
871,1007,2509,2,2,25090202,24N113-01-,202,6/12/2025,13,5.513303921,19.41623848,860.6941057,640379.3929,0.184552278,0.001807491,0.044175276,0.001025336,-0.035316957,0.000171528,0.033650289,0.032517947,0.980003646,85,,,,,0.683179944
872,1008,2509,2,3,25090203,24N113-04-,203,6/12/2025,13,4.979343032,12.0206686,958.4484861,656866.8197,0.18342463,0.001182231,0.045896868,0.000831209,-0.031711938,0.000189614,0.020081642,0.019678369,0.852310216,67,,,,,0.549428049
873,1009,2509,2,4,25090204,24N115-02-,204,6/12/2025,13,6.061946903,26.44201041,831.124672,1029610.875,0.192256509,0.00247277,0.051599022,0.00120464,-0.029353609,0.000209956,0.047371161,0.045127134,0.984288422,86,,,,,0.619917148
874,1010,2509,2,5,25090205,24N115-03-,205,6/12/2025,13,5.050717887,12.39070367,945.6849354,505776.0548,0.182465472,0.001503747,0.044617761,0.000966054,-0.032513904,0.000161832,0.027455064,0.026701283,0.854408924,76,,,,,0.572388182
875,1011,2509,3,1,25090301,24N118-01-,301,6/12/2025,13,4.59400433,13.51028329,835.4388512,697624.5365,0.178245276,0.001476051,0.037199105,0.001073387,-0.03607536,0.000379265,0.023785383,0.023219639,0.940835521,76,,,,,0.636462942
876,1012,2509,3,2,25090302,24N118-03-,302,6/12/2025,13,4.874140623,12.96794424,823.0925416,524558.9677,0.180994326,0.00137217,0.039832799,0.000974364,-0.035072755,0.000311976,0.026240105,0.025551562,0.976394889,86,,,,,0.69132228
877,1013,2509,3,3,25090303,24N118-05-,303,6/12/2025,13,5.484336887,17.99196422,833.0196508,838384.3628,0.184841135,0.001931003,0.04393982,0.001323388,-0.031923541,0.000381756,0.037739469,0.036315201,0.97497357,84,,,,,0.693895381
878,1014,2509,3,4,25090304,24N130-03-,304,6/12/2025,13,5.495273843,17.88114564,853.331335,842911.7272,0.18428646,0.002023467,0.043942465,0.001365269,-0.030529072,0.000329169,0.038028439,0.036582277,0.979240331,91,,,,,0.605959814
879,1015,2509,3,5,25090305,24N130-05-,305,6/12/2025,13,5.490395945,16.09213272,965.1153142,548223.7954,0.18593441,0.002074481,0.049473672,0.001269156,-0.02904079,0.000147922,0.040060282,0.038455456,0.979313613,81,,,,,0.60605233
880,1016,2509,4,1,25090401,24N147-01-,401,6/12/2025,13,4.274824006,10.50236094,1030.396806,677243.9835,0.187403492,0.001759803,0.053163492,0.001216629,-0.025713975,0.000337848,0.031336456,0.030354483,0.933272578,80,,,,,0.604482909
881,1017,2509,4,2,25090402,24N147-03-,402,6/12/2025,13,4.729666055,16.41772853,956.5143742,677883.6007,0.190104609,0.002177982,0.053600711,0.001313968,-0.030334349,0.000383993,0.041804783,0.040057143,0.975483942,83,,,,,0.667786426
882,1018,2509,4,3,25090403,24N147-06-,403,6/12/2025,13,4.437066864,15.86556444,875.5011915,644366.8794,0.182101549,0.002091275,0.042569342,0.001272743,-0.036126781,0.000365588,0.036979209,0.035611748,0.924685125,76,,,,,0.656099825
883,1019,2509,4,4,25090404,24N148-01-,404,6/12/2025,13,6.377942184,62.26694187,710.6832609,1437005.073,0.193781125,0.003918343,0.04984525,0.001650951,-0.033707454,0.000333606,0.069790382,0.064919685,0.982101522,70,,,,,0.708675376
884,1020,2509,4,5,25090405,24N148-02-,405,6/12/2025,13,5.596734873,34.46991346,807.9962419,910344.7453,0.187341494,0.002915758,0.046474508,0.00139669,-0.029325389,0.000134506,0.051414797,0.048771316,0.9683234,69,,,,,0.742427139
885,1021,2509,5,1,25090501,24N148-05-,501,6/12/2025,13,5.364201589,32.46081105,896.7183237,974243.4864,0.192321557,0.002828429,0.053808196,0.001458196,-0.029374264,0.000226771,0.050780608,0.048201938,0.977525427,81,,,,,0.756498471
886,1022,2509,5,2,25090502,24N158-02-,502,6/12/2025,13,4.578160101,24.66134758,892.128508,715122.0265,0.188142629,0.002233384,0.049489562,0.001166902,-0.028073329,0.000251931,0.041230618,0.039530654,0.979277161,78,,,,,0.741897611
887,1023,2509,5,3,25090503,24N158-04-,503,6/12/2025,13,6.1421527,60.52092622,742.8233734,1128095.998,0.196677416,0.003281586,0.053943881,0.001580722,-0.022618731,0.000351126,0.06284415,0.058894763,0.925418292,94,,,,,0.666612053
888,1024,2509,5,4,25090504,24N158-05-,504,6/12/2025,13,5.265559939,27.85145907,816.0132699,752158.0865,0.190180924,0.002336438,0.049363817,0.001324102,-0.021243374,0.000245804,0.043310322,0.041434538,0.985272137,95,,,,,0.582801853
889,1025,2509,5,5,25090505,24N158-06-,505,6/12/2025,13,4.927606891,14.59014668,790.8574983,485900.7798,0.185491477,0.001770913,0.044298654,0.001132392,-0.023948101,0.000134476,0.032375579,0.031327401,0.980970088,86,,,,,0.645031811
890,1026,2509,6,1,25090601,24N163-01-,601,6/12/2025,13,5.087251814,29.16653473,788.4292755,821530.4073,0.188591764,0.002235596,0.046672569,0.001154003,-0.029549993,0.000343166,0.042776941,0.040947074,0.962907606,81,,,,,0.646040415
891,1027,2509,6,2,25090602,24N164-02-,602,6/12/2025,13,4.592885917,15.66824459,860.8056179,572525.7937,0.185007643,0.001565189,0.044941192,0.001030268,-0.03163541,0.000215984,0.031213176,0.030238914,0.969286574,82,,,,,0.646225256
892,1028,2509,6,3,25090603,24N164-03-,603,6/12/2025,13,5.157313531,25.57773505,868.9353755,1128904.877,0.189209867,0.002402515,0.049802442,0.001525686,-0.029187063,0.000291629,0.043623609,0.04172059,0.972260193,83,,,,,0.606514924
893,1029,2509,6,4,25090604,24N184-01-,604,6/12/2025,13,4.892709389,22.49759856,921.5760927,1167985.786,0.18841194,0.00194048,0.050244024,0.00130041,-0.027892613,0.000295989,0.037480479,0.036075693,0.984161989,84,,,,,0.644698045
894,1030,2509,6,5,25090605,24N184-02-,605,6/12/2025,13,5.474554916,28.42053852,832.5899861,842775.1309,0.191706331,0.002633687,0.051337582,0.001278084,-0.0264559,0.000181678,0.051355793,0.048718375,0.971674899,76,,,,,0.695116622
895,2001,2509,7,1,25090701,24N190-04-,701,6/12/2025,13,4.976057418,6.015698942,895.4356506,484281.6037,0.180087212,0.001007276,0.040254437,0.00101635,-0.033999403,0.00032946,0.014436774,0.014228354,0.943073277,76,,,,,0.557236483
