fid,id,Mason ComboCode,Trial,Row,Column,DAS,MasonPlot#,612ExR_mean,612ExR_variance,612NDRE_mean,612NDRE_variance,612gNDVI_mean,612gNDVI_variance,612THRESH_mean,612THRESH_variance,612PLTCOUNT,6-12HA_mean
178,1069,25021203,2502,12,3,13,1203,1116.855448,596842.8726,-0.030306009,0.000375147,0.06357463,0.001867571,0.050065768,0.047559187,78,0.971074983
179,1070,25021204,2502,12,4,13,1204,1133.237343,701065.933,-0.025881878,0.000364053,0.062199345,0.002042272,0.053926673,0.051018587,78,0.931855875
180,1071,25021205,2502,12,5,13,1205,1217.660783,720288.5322,-0.021557008,0.000330637,0.06227516,0.001962057,0.043416331,0.041531353,76,0.947814516
181,1073,25021301,2502,13,1,13,1301,1089.664405,971142.4045,-0.029546765,0.000269155,0.062008066,0.001794169,0.055104949,0.052068393,74,0.967808968
182,1074,25021302,2502,13,2,13,1302,993.686108,1084852.833,-0.031947359,0.000440653,0.056879392,0.002102126,0.060405994,0.05675711,74,0.970108448
183,1075,25021303,2502,13,3,13,1303,684.273157,602558.1639,-0.036690826,0.000314374,0.023741367,0.00173868,0.043112427,0.041253745,86,0.978181619
184,1076,25021304,2502,13,4,13,1304,201.5638301,578962.6093,-0.039464352,0.000370372,-0.019488007,0.002047373,0.03535312,0.034103277,84,0.978054026
185,1077,25021305,2502,13,5,13,1305,118.2744294,506644.8473,-0.041505816,0.000371986,-0.040668371,0.001764589,0.020438916,0.020021167,86,0.976834469
186,1079,25021401,2502,14,1,13,1401,906.6087741,986539.5095,-0.025449253,0.000329528,0.06491247,0.002086238,0.066091245,0.061723193,85,0.974847811
187,1080,25021402,2502,14,2,13,1402,899.235091,972622.4719,-0.027074997,0.000333344,0.058469088,0.001945946,0.054704835,0.051712216,74,0.976360588
188,1081,25021403,2502,14,3,13,1403,825.6762828,781443.9663,-0.02720711,0.000325715,0.056383722,0.00212797,0.065450262,0.061166525,82,0.979276406
189,1082,25021404,2502,14,4,13,1404,865.065715,680567.3507,-0.029055482,0.000398806,0.041539338,0.00217533,0.045968824,0.043855692,81,0.946063688
190,1083,25021405,2502,14,5,13,1405,879.3743926,925325.7614,-0.029337353,0.000346747,0.037534521,0.002549071,0.052008874,0.049303951,83,0.97743429
191,1085,25021501,2502,15,1,13,1501,1060.866818,832650.5613,-0.024968121,0.000214439,0.058743182,0.00197568,0.055051902,0.05202119,75,0.953487524
192,1086,25021502,2502,15,2,13,1502,1135.124097,831760.775,-0.026066949,0.000282298,0.061008004,0.002431346,0.059120048,0.055624868,74,0.96238176
193,1087,25021503,2502,15,3,13,1503,1170.968722,653535.3763,-0.031515389,0.000273423,0.056035584,0.001876928,0.046295028,0.044151798,87,0.972824205
194,1088,25021504,2502,15,4,13,1504,1085.162524,947262.3843,-0.034330442,0.000395221,0.059967278,0.002653648,0.070119697,0.065202925,70,0.96978037
195,1089,25021505,2502,15,5,13,1505,1176.320034,892577.5888,-0.034454063,0.00034646,0.056428358,0.002270983,0.053811168,0.050915526,76,0.975504402
196,1091,25021601,2502,16,1,13,1601,1142.438239,1059237.216,-0.028333845,0.000422824,0.059824654,0.00238898,0.059139343,0.055641881,76,0.976322841
197,1092,25021602,2502,16,2,13,1602,1280.115503,1609930.197,-0.029093662,0.000779397,0.068534702,0.002737171,0.068957962,0.064202762,80,0.98696825
198,1093,25021603,2502,16,3,13,1603,1226.046564,945404.4426,-0.034332831,0.000488447,0.059885286,0.002175419,0.057957909,0.054598789,70,0.982229108
199,1094,25021604,2502,16,4,13,1604,1032.306395,1626420.893,-0.035609548,0.000591406,0.063950904,0.002427087,0.078227751,0.07210817,87,0.979384262
200,1095,25021605,2502,16,5,13,1605,1043.103116,1643888.31,-0.033937706,0.000570135,0.065175527,0.002727171,0.076151591,0.070352526,80,0.978838197
201,1097,25021701,2502,17,1,13,1701,1208.714776,802890.8371,-0.031266504,0.000427697,0.05425121,0.001810914,0.043600909,0.04169987,71,0.963088533
202,1098,25021702,2502,17,2,13,1702,1387.266462,1119390.712,-0.031611413,0.000609413,0.064770499,0.002309373,0.05489659,0.051882954,80,0.983687232
203,1099,25021703,2502,17,3,13,1703,1299.26712,803131.5941,-0.031447464,0.00043406,0.067635043,0.002289097,0.06570043,0.061383884,77,0.980442192
204,1100,25021704,2502,17,4,13,1704,1086.941454,846619.3208,-0.030609699,0.000373341,0.064349086,0.002578613,0.070935394,0.065903564,77,0.974062665
205,1101,25021705,2502,17,5,13,1705,1107.031664,633755.8305,-0.029862314,0.000279441,0.05467857,0.001994099,0.041300118,0.039594418,89,0.98175422
206,1103,25021801,2502,18,1,13,1801,966.4161581,746811.3015,-0.02692999,0.000223473,0.054145357,0.00203186,0.059168517,0.055667603,76,0.969635111
207,1104,25021802,2502,18,2,13,1802,1190.890924,874960.1025,-0.028930522,0.000294973,0.063594924,0.002310106,0.062530827,0.058620723,72,0.974864205
208,1105,25021803,2502,18,3,13,1803,1171.777996,733921.3914,-0.033776468,0.00032431,0.062715903,0.002123547,0.06328247,0.059277799,75,0.971036419
209,1106,25021804,2502,18,4,13,1804,1120.463931,810420.378,-0.034110387,0.000410524,0.065355971,0.002629377,0.068922065,0.064171814,68,0.976669158
210,1107,25021805,2502,18,5,13,1805,1102.423432,787710.4113,-0.034197445,0.000311466,0.059641758,0.002279794,0.054608724,0.051626611,71,0.964566283
211,1109,25021901,2502,19,1,13,1901,1102.652367,917520.9938,-0.026078607,0.000558471,0.061103707,0.002398216,0.065204879,0.060953203,77,0.976670433
212,1110,25021902,2502,19,2,13,1902,1240.95973,1085784.865,-0.029272859,0.000787618,0.064324857,0.002481958,0.064615132,0.060440016,74,0.968322823
213,1111,25021903,2502,19,3,13,1903,1225.180135,713680.9901,-0.033560656,0.000508741,0.062959165,0.002389186,0.062443489,0.058544299,74,0.981007929
214,1112,25021904,2502,19,4,13,1904,1140.79806,678954.5487,-0.035274377,0.000382916,0.056878711,0.00194141,0.046244041,0.04410553,67,0.964987424
215,1113,25021905,2502,19,5,13,1905,1035.247362,756783.8082,-0.033798203,0.000304083,0.057745566,0.00222089,0.055564688,0.052477254,76,0.978748223
216,1115,25022001,2502,20,1,13,2001,1150.888859,979471.5348,-0.0279104,0.000505863,0.059896866,0.002113078,0.055129329,0.052090086,79,0.986165792
217,1116,25022002,2502,20,2,13,2002,1248.53375,1285284.763,-0.029113139,0.000749803,0.066925368,0.002720976,0.07040478,0.065447947,78,0.983139514
218,1117,25022003,2502,20,3,13,2003,1237.230589,624591.1058,-0.034539497,0.000445839,0.056864252,0.001750392,0.041092513,0.039403918,71,0.949695622
219,1118,25022004,2502,20,4,13,2004,962.8310948,653470.7373,-0.035483905,0.000425484,0.055171695,0.002107663,0.05645338,0.053266396,79,0.979969015
220,1119,25022005,2502,20,5,13,2005,870.9824309,727485.768,-0.035746675,0.000386325,0.050845994,0.002134942,0.053852686,0.050952574,79,0.977362205
221,1121,25022101,2502,21,1,13,2101,1106.422919,896813.0183,-0.028608121,0.000332285,0.061243148,0.0023471,0.061530875,0.057744826,78,0.973315349
222,1122,25022102,2502,21,2,13,2102,1257.717124,1274825.807,-0.031599404,0.000466124,0.06215914,0.002231904,0.052396604,0.0496512,76,0.975010025
223,1123,25022103,2502,21,3,13,2103,1239.070296,498413.2264,-0.035449397,0.000352269,0.056844951,0.001594199,0.037326318,0.035933064,97,0.990157839
224,1124,25022104,2502,21,4,13,2104,1037.591689,668381.5598,-0.036057076,0.000403657,0.050991224,0.001605002,0.036345695,0.035024686,68,0.945845941
225,1125,25022105,2502,21,5,13,2105,911.0587889,956436.0733,-0.032735521,0.00040281,0.059167563,0.002226681,0.066155111,0.061778612,79,0.979129832
226,1127,25022201,2502,22,1,13,2201,1042.579232,1117164.29,-0.024974971,0.000486245,0.066303744,0.002328055,0.06823162,0.063576066,76,0.978638866
227,1128,25022202,2502,22,2,13,2202,1176.493006,1382588.328,-0.025136513,0.000723814,0.073837626,0.002673788,0.071285718,0.066204065,66,0.964915798
228,1129,25022203,2502,22,3,13,2203,1214.120606,962043.9042,-0.028031187,0.000509254,0.073587948,0.002308234,0.071317022,0.066230905,81,0.982392505
229,1130,25022204,2502,22,4,13,2204,1121.708397,766409.2351,-0.0297745,0.000391637,0.066652485,0.002050682,0.065731814,0.061411143,81,0.984507145
230,1131,25022205,2502,22,5,13,2205,1123.607072,905805.3929,-0.028302485,0.000350111,0.065801013,0.002182781,0.062145655,0.058283572,74,0.974007984
231,1133,25022301,2502,23,1,13,2301,825.7786904,791880.4794,-0.02008864,0.000298937,0.052036007,0.001547521,0.046383562,0.044232127,86,0.972185768
232,1134,25022302,2502,23,2,13,2302,874.172721,1188820.962,-0.021684281,0.000427071,0.059565761,0.002229487,0.061840699,0.058016427,77,0.978821128
233,1135,25022303,2502,23,3,13,2303,1017.45925,517026.8717,-0.028377888,0.000279709,0.050526411,0.001194354,0.029400482,0.028536094,98,0.981845688
234,1136,25022304,2502,23,4,13,2304,934.6205624,753993.6971,-0.028158749,0.000452333,0.060899854,0.002086913,0.060444225,0.056790721,68,0.974537501
235,1137,25022305,2502,23,5,13,2305,921.9162857,820801.7264,-0.02964939,0.000400822,0.054545126,0.001724508,0.045165708,0.043125767,81,0.984179638
236,1139,25022401,2502,24,1,13,2401,655.2572819,1209610.377,-0.020700041,0.000469186,0.055702843,0.002417039,0.069973161,0.065076918,70,0.951678758
237,1140,25022402,2502,24,2,13,2402,763.8919827,1120761.774,-0.0231971,0.00046714,0.050704971,0.001903378,0.049823331,0.047340967,83,0.976616181
238,1141,25022403,2502,24,3,13,2403,657.4118283,727874.8059,-0.027414846,0.000363317,0.050226399,0.001729843,0.057579576,0.054264168,70,0.929153376
239,1142,25022404,2502,24,4,13,2404,487.995517,761891.6407,-0.028265068,0.00039712,0.053197687,0.00189364,0.066942511,0.062461211,73,0.981954394
240,1143,25022405,2502,24,5,13,2405,411.3347527,806913.3362,-0.02718904,0.000359981,0.051630565,0.002001881,0.06378956,0.059720452,82,0.983505267
241,1006,25020106,2502,1,6,13,106,1086.346192,794768.6174,-0.036712359,0.000194851,0.041856801,0.001881466,0.043260274,0.041388823,81,0.980352131
242,1012,25020206,2502,2,6,13,206,934.1488767,1015742.014,-0.023526656,0.00021645,0.068697519,0.002396886,0.069718387,0.064857734,100,0.986932274
243,1018,25020306,2502,3,6,13,306,1145.746493,625581.5377,-0.030023574,0.000310766,0.058039963,0.001886692,0.047268246,0.045033959,81,0.956365625
244,1024,25020406,2502,4,6,13,406,1335.512034,891094.3057,-0.029499908,0.000297273,0.068608889,0.001879414,0.056003069,0.052866725,79,0.963674474
245,1030,25020506,2502,5,6,13,506,1323.070736,1110710.523,-0.02674328,0.000248433,0.06894206,0.002158831,0.063489455,0.059458544,72,0.936367613
246,1036,25020606,2502,6,6,13,606,1440.117226,544457.7401,-0.025930871,0.000218466,0.067611527,0.001361265,0.035877758,0.034590544,80,0.934968833
247,1042,25020706,2502,7,6,13,706,1234.813319,823548.6188,-0.029476665,0.000261312,0.06883799,0.002106939,0.066540653,0.062112995,76,0.958568017
248,1048,25020806,2502,8,6,13,806,1254.81005,785822.291,-0.025346316,0.000324817,0.069565721,0.002002311,0.058605951,0.055171294,80,0.95257623
249,1054,25020906,2502,9,6,13,906,1201.73352,764421.2148,-0.026136366,0.000204258,0.069964483,0.002092452,0.06805293,0.063421729,74,0.92410462
250,1060,25021006,2502,10,6,13,1006,1221.469853,678870.8408,-0.029616269,0.00035083,0.06632247,0.001888653,0.053960776,0.05104901,78,0.953793154
251,1066,25021106,2502,11,6,13,1106,1383.907998,481603.0331,-0.025943845,0.000190867,0.073527672,0.001925833,0.048631469,0.04626645,82,0.944279387
252,1072,25021206,2502,12,6,13,1206,1216.949253,580197.4507,-0.019050984,0.000241315,0.064622709,0.001660344,0.044526647,0.042544025,85,0.909228442
253,1078,25021306,2502,13,6,13,1306,598.6514943,307677.4934,-0.034634341,0.000269264,-0.006492314,0.00150769,0.013558301,0.013374473,96,0.969743917
254,1084,25021406,2502,14,6,13,1406,976.4849747,805691.4715,-0.028803617,0.000214281,0.044114866,0.00248514,0.058912138,0.055441498,75,0.960118115
255,1090,25021506,2502,15,6,13,1506,1147.131049,842880.5425,-0.03002625,0.000204049,0.064264613,0.002760614,0.071641873,0.066509315,73,0.968178173
256,1096,25021606,2502,16,6,13,1606,1114.835924,911657.124,-0.030320711,0.000246732,0.064287178,0.002717739,0.062376672,0.058485823,75,0.976413977
257,1102,25021706,2502,17,6,13,1706,1137.060705,643834.7769,-0.02953774,0.000196538,0.054096454,0.001815548,0.041012575,0.039330544,70,0.961703912
258,1108,25021806,2502,18,6,13,1806,952.1962559,969283.0054,-0.031785961,0.000205617,0.063592015,0.002725122,0.079265452,0.07298244,66,0.970908296
259,1114,25021906,2502,19,6,13,1906,1000.417511,624015.7273,-0.031153746,0.000197737,0.057869841,0.002146407,0.057803468,0.054462227,74,0.973006962
260,1120,25022006,2502,20,6,13,2006,740.3457613,860091.6882,-0.032839887,0.000212512,0.054276148,0.002590848,0.072277933,0.067053833,71,0.977527066
261,1126,25022106,2502,21,6,13,2106,910.513893,742720.6506,-0.03021037,0.000178711,0.05537042,0.001829046,0.057357292,0.054067433,77,0.974790835
262,1132,25022206,2502,22,6,13,2206,1134.050244,743093.9833,-0.025256587,0.000198512,0.066014579,0.001950805,0.057977762,0.054616341,80,0.97862025
263,1138,25022306,2502,23,6,13,2306,755.8701317,647624.6238,-0.028336177,0.00019006,0.049217377,0.001609975,0.051401485,0.048759372,83,0.981318461
264,1144,25022406,2502,24,6,13,2406,308.7466169,866268.1969,-0.024644819,0.000238861,0.051266749,0.002239488,0.075004796,0.069379076,70,0.977708516
265,1001,25030101,2503,1,1,13,101,1360.295441,534582.3672,-0.03599251,0.000244732,0.036162507,0.0012718,0.02189161,0.021412368,78,0.973461167
266,1002,25030102,2503,1,2,13,102,1313.123199,707599.9268,-0.037565086,0.000312312,0.033421764,0.001159389,0.02585593,0.025187401,85,0.981171281
267,1003,25030103,2503,1,3,13,103,1133.106422,624738.4851,-0.03668706,0.00024199,0.031635953,0.00092174,0.024154457,0.023571019,90,0.98518154
268,1004,25030104,2503,1,4,13,104,974.9244837,585326.4417,-0.03391106,0.000232129,0.026018062,0.000820405,0.016404667,0.016135554,73,0.968632097
269,1005,25030105,2503,1,5,13,105,950.4694497,651994.0915,-0.032556601,0.000228963,0.025875368,0.001027631,0.020764848,0.020333669,91,0.982156202
270,1006,25030201,2503,2,1,13,201,1007.235668,969137.5579,-0.026354777,0.000212041,0.061679951,0.001521634,0.047596878,0.045331415,68,0.968906062
271,1007,25030202,2503,2,2,13,202,1035.195147,599002.8889,-0.031311925,0.00027912,0.052762843,0.001246989,0.03015447,0.029245178,76,0.960629921
272,1008,25030203,2503,2,3,13,203,896.6782921,681659.2191,-0.03195772,0.000210539,0.052643419,0.001123529,0.039280138,0.037737209,93,0.981846681
273,1009,25030204,2503,2,4,13,204,880.2982495,790378.3275,-0.030058784,0.00028314,0.051961002,0.001235874,0.034030194,0.03287214,92,0.968597361
274,1010,25030205,2503,2,5,13,205,921.8267354,752065.9688,-0.029685495,0.000259169,0.046168797,0.001073012,0.020635225,0.020209413,80,0.959811909
275,1011,25030301,2503,3,1,13,301,1108.301299,548798.2191,-0.028457746,0.00027204,0.055169698,0.001190285,0.031923056,0.030903974,92,0.982557186
276,1012,25030302,2503,3,2,13,302,1162.749153,455382.0753,-0.02947345,0.000407671,0.056047051,0.001192992,0.023343745,0.022798814,86,0.959792217
277,1013,25030303,2503,3,3,13,303,1057.265001,550133.8884,-0.031765754,0.000271483,0.052145453,0.001043852,0.029887136,0.028993895,69,0.961430498
278,1014,25030304,2503,3,4,13,304,1059.723458,851280.91,-0.030273504,0.000291385,0.052897235,0.001206433,0.034161576,0.032994563,87,0.960265383
279,1015,25030305,2503,3,5,13,305,1186.407548,684810.3253,-0.029625746,0.000249924,0.049329985,0.000976824,0.019665845,0.0192791,84,0.98272028
280,1016,25030401,2503,4,1,13,401,1185.587066,586279.6563,-0.027114635,0.000238746,0.055759899,0.001290161,0.029895325,0.029001595,75,0.963309274
281,1017,25030402,2503,4,2,13,402,1119.428478,737409.634,-0.029296315,0.000312628,0.05452228,0.001363813,0.036322796,0.035003451,81,0.959934378
282,1018,25030403,2503,4,3,13,403,1179.919884,554070.6125,-0.033276687,0.00025067,0.053243568,0.001042027,0.031345042,0.03036253,80,0.978602803
283,1019,25030404,2503,4,4,13,404,1263.976185,924160.5058,-0.034829352,0.000429234,0.054500157,0.001139488,0.031398981,0.030413085,77,0.956746806
284,1020,25030405,2503,4,5,13,405,1264.049152,988264.734,-0.032215864,0.000358084,0.060449647,0.00146155,0.04713491,0.04491321,78,0.976743762
285,1021,25030501,2503,5,1,13,501,1157.303873,1201690.675,-0.024860749,0.000224573,0.066338484,0.001938431,0.070935583,0.065903726,59,0.964857278
286,1022,25030502,2503,5,2,13,502,1417.651295,695461.4672,-0.02796714,0.000280945,0.062408986,0.001316003,0.030983755,0.030023762,79,0.950243316
287,1023,25030503,2503,5,3,13,503,1272.443836,726550.2198,-0.031933237,0.000223093,0.062250058,0.001400248,0.045205479,0.043161944,83,0.982537686
288,1024,25030504,2503,5,4,13,504,1269.217419,569280.9374,-0.034702738,0.000320906,0.05489838,0.001016276,0.022856203,0.022333797,81,0.950644285
289,1025,25030505,2503,5,5,13,505,1223.199178,691108.4407,-0.032366833,0.0002731,0.059334189,0.001145839,0.035099737,0.033867745,80,0.975996063
290,1026,25030601,2503,6,1,13,601,1361.875735,405784.8983,-0.026256055,0.000194074,0.057592462,0.000881844,0.011180226,0.011055229,57,0.918832708
291,1027,25030602,2503,6,2,13,602,1327.041836,812547.9644,-0.027547589,0.000302446,0.065151602,0.001410411,0.033707865,0.032571645,69,0.964620965
292,1028,25030603,2503,6,3,13,603,1330.61322,684917.9004,-0.03247056,0.000227607,0.062190699,0.001178398,0.03566537,0.034393351,77,0.970800525
293,1029,25030604,2503,6,4,13,604,1432.754883,666690.4088,-0.034144512,0.000441047,0.060318987,0.001156826,0.027058115,0.026325973,89,0.966735929
294,1030,25030605,2503,6,5,13,605,1440.885133,716418.9986,-0.031909605,0.000452947,0.06142321,0.001209963,0.031607779,0.030608727,76,0.964367083
295,2001,25030701,2503,7,1,13,701,1298.544731,471016.2247,-0.033970525,0.000277449,0.052710438,0.001141463,0.018131025,0.017802291,79,0.958754807
296,2002,25030702,2503,7,2,13,702,1298.761952,769630.7274,-0.036580063,0.000403098,0.057993055,0.001506349,0.035632121,0.034362473,79,0.946341997
297,2003,25030703,2503,7,3,13,703,1445.337808,415736.2858,-0.039044881,0.000306006,0.052767231,0.000918101,0.01,0.0099,43,0.872616921
298,2004,25030704,2503,7,4,13,704,1457.912411,394272.7118,-0.036652145,0.000411405,0.053749361,0.000866972,0.009511019,0.009420559,49,0.864524478
299,2005,25030705,2503,7,5,13,705,1374.062781,835133.2877,-0.032710598,0.000471796,0.061242215,0.001182323,0.032620306,0.031556222,101,0.98457949
300,2006,25030801,2503,8,1,13,801,1125.671734,840928.962,-0.026133485,0.000290711,0.060296029,0.001152177,0.038376202,0.036903469,72,0.964677578
301,2007,25030802,2503,8,2,13,802,1172.21372,750119.7786,-0.028594933,0.000393174,0.060232483,0.001199167,0.033273997,0.032166838,79,0.951882769
302,2008,25030803,2503,8,3,13,803,1215.795593,423782.6734,-0.033186274,0.000260217,0.054770805,0.00097591,0.02030916,0.019896698,67,0.954102186
303,2009,25030804,2503,8,4,13,804,1161.920487,688931.0391,-0.033707667,0.000347901,0.052876438,0.001170911,0.022190565,0.021698144,78,0.93806842
304,2010,25030805,2503,8,5,13,805,1191.207639,713998.8661,-0.031942447,0.000318493,0.052000443,0.0011526,0.018686467,0.018337283,72,0.956311741
305,2011,25030901,2503,9,1,13,901,1284.662468,596163.4811,-0.025229514,0.00023393,0.062041856,0.001226839,0.031009451,0.030047865,77,0.977964495
306,2012,25030902,2503,9,2,13,902,1297.751096,789847.29,-0.027764996,0.000337636,0.063443015,0.001231091,0.038168566,0.036711727,74,0.935824296
