fid,id,Trial,Row,Column,Combocode,MasonPlot#,DAS,ExG_Mean,ExG_Var,ExR_Mean,ExR_Var,NDVI_Mean,NDVI_Var,gNDVI_Mean,gNDVI_Var,NDRE_mean,NDRE_Var,THRESH_mean,THRESH_Var,612PLTCOUNT,6-12HA_mean,,NDRE_mean,NDRE_Var
1213,152,2512,13,4,25121304,1304,25,14.0142486,395.51302,704.6686176,4458795.432,0.247797589,0.025990217,0.106671152,0.013929602,-0.02113939,0.001595519,0.276931492,0.200240441,0.755755245,34,,,
1214,156,2512,14,4,25121404,1404,25,12.67182671,273.3488841,837.6641961,4141169.754,0.239686546,0.029760565,0.102850024,0.018867778,-0.015592616,0.001356006,0.254273446,0.189618461,0.736466042,33,,,
1215,160,2512,15,4,25121504,1504,25,9.895072369,177.5233413,1096.025155,3259570.597,0.220286778,0.021071106,0.08927806,0.013031312,-0.016160531,0.00117449,0.204437878,0.162643032,0.810100973,34,,,
1216,164,2512,16,4,25121604,1604,25,8.212849208,109.3996018,1224.119452,2164561.108,0.212989836,0.019468422,0.085600309,0.013789526,-0.024346078,0.001842838,0.185240923,0.150926723,0.839557475,37,,,
1217,168,2512,17,4,25121704,1704,25,11.42282136,200.2736297,809.6555742,4354734.599,0.248694293,0.025527199,0.111834102,0.015862115,-0.014785705,0.00156234,0.267370321,0.195883432,0.747730835,31,,,
1218,172,2512,18,4,25121804,1804,25,11.2829977,201.120662,904.9974661,3186912.245,0.238418837,0.023660467,0.102404088,0.014773425,-0.017116331,0.002134512,0.246005253,0.185486669,0.768923722,35,,,
1219,176,2512,19,4,25121904,1904,25,12.84768158,300.5191599,755.3423772,3438936.2,0.233013125,0.022134087,0.091857028,0.012200323,-0.017373237,0.000980034,0.23515251,0.179855807,0.741529208,39,,,
1220,180,2512,20,4,25122004,2004,25,12.87669173,220.8791765,857.3403637,2809900.745,0.239665962,0.022158191,0.102062781,0.013759072,-0.016796336,0.001636036,0.239589884,0.182186571,0.832178922,44,,,
1221,184,2512,21,4,25122104,2104,25,13.62479488,219.4383974,621.2170491,2508267.231,0.239709485,0.021013223,0.094810118,0.012493738,-0.024049647,0.001707601,0.240099551,0.182451757,0.86890983,47,,,
1222,188,2512,22,4,25122204,2204,25,16.70836183,404.0452571,635.0765225,4331013.479,0.265584164,0.027770659,0.12318286,0.015152739,-0.009121584,0.001550898,0.305150579,0.212033703,0.740626652,43,,,
1223,192,2512,23,4,25122304,2304,25,10.34374658,170.9020265,1059.522092,1954606.565,0.175778535,0.009107271,0.039823957,0.004920953,-0.035654722,0.000527008,0.091968487,0.083510284,0.695992126,29,,,
1224,196,2512,24,4,25122404,2404,25,12.47278893,154.0175142,416.0953675,2293163.76,0.247775434,0.019455011,0.097467994,0.012303387,-0.024143315,0.001232199,0.230104469,0.177156402,0.818471802,45,,,
1225,101,2513,1,1,25130101,101,25,14.05431869,415.1038817,404.3740003,4186043.303,0.243787929,0.030313856,0.093340752,0.017715738,-0.019203798,0.001780875,0.269378043,0.196813513,0.515519347,16,,,
1226,102,2513,1,2,25130102,102,25,13.89623674,411.8269971,277.8613338,3982567.456,0.254649699,0.031005215,0.100963138,0.018176068,-0.020438736,0.001660202,0.296575867,0.208618622,0.465907227,16,,,
1227,103,2513,1,3,25130103,103,25,19.77757715,766.1714189,-159.441771,5792798.967,0.278053647,0.033504048,0.112115097,0.016616958,-0.023870454,0.001210659,0.349857737,0.227457301,0.553013871,17,,,
1228,104,2513,2,1,25130201,201,25,18.03857201,611.5087844,172.8946743,5915007.306,0.268694728,0.031735758,0.111840312,0.016113292,-0.016010884,0.0013386,0.315907537,0.216109965,0.499826841,18,,,
1229,105,2513,2,2,25130202,202,25,16.72638027,494.7562187,274.3715992,4715415.985,0.259260348,0.028847707,0.104697612,0.014822959,-0.019650305,0.001199638,0.304356149,0.211723483,0.560841353,20,,,
1230,106,2513,2,3,25130203,203,25,7.04108877,171.0304551,1162.164333,2111218.186,0.162447453,0.010430846,0.029235755,0.005368767,-0.040815244,0.00043749,0.091314458,0.082976127,0.74317896,28,,,
1231,107,2513,3,1,25130301,301,25,11.75440995,246.4498455,950.2793493,3156993.694,0.216431577,0.024678827,0.079956338,0.015125883,-0.026076047,0.001555396,0.225051279,0.174403201,0.724107761,26,,,
1232,108,2513,3,2,25130302,302,25,18.32614939,625.6643511,340.9170418,5668921.176,0.241720502,0.028299989,0.088190835,0.013344838,-0.029869243,0.001311316,0.280611547,0.201868707,0.590230566,19,,,
1233,109,2513,3,3,25130303,303,25,7.599742846,171.0190085,1248.669251,2149049.543,0.162804235,0.012442649,0.032272849,0.006713216,-0.044654921,0.000613658,0.106582043,0.095222311,0.693715369,23,,,
1234,110,2513,4,1,25130401,401,25,18.54329158,560.8342988,403.2443966,5880438.007,0.273074104,0.033948061,0.123975208,0.018207779,-0.018081753,0.001825247,0.333944101,0.222425438,0.470938816,15,,,
1235,111,2513,4,2,25130402,402,25,16.85237965,470.886496,443.4381346,4841333.995,0.253189403,0.031337975,0.102961003,0.017009142,-0.023110503,0.001580875,0.305278993,0.21208373,0.501758799,19,,,
1236,112,2513,4,3,25130403,403,25,5.203851098,42.42771526,1227.407708,1000934.919,0.129613272,0.005168746,-0.001898106,0.003201609,-0.0407088,0.000477593,0.049232789,0.046808922,0.934435493,64,,,
1237,113,2513,5,1,25130501,501,25,16.89854438,506.0065066,631.0160667,6711670.848,0.251593206,0.033129885,0.10806486,0.01693447,-0.026254777,0.001351641,0.293477071,0.20734828,0.650097519,21,,,
1238,114,2513,5,2,25130502,502,25,10.65408702,205.6745576,1054.692236,3572681.223,0.197833859,0.019424695,0.063737886,0.010600009,-0.036150995,0.000926838,0.203927038,0.162340801,0.841650567,37,,,
1239,115,2513,5,3,25130503,503,25,12.40102328,326.5394731,576.2694352,3646086.406,0.221900717,0.027309052,0.076327988,0.01542951,-0.023727684,0.001126132,0.248160004,0.186576617,0.720021872,25,,,
1240,116,2513,6,1,25130601,601,25,17.17038617,522.1614291,375.9484139,5324646.05,0.261859909,0.031366365,0.111308473,0.016754933,-0.01742604,0.001210225,0.313340991,0.215158414,0.628556327,23,,,
1241,117,2513,6,2,25130602,602,25,11.71602473,287.2970525,773.2926254,3124166.581,0.206926128,0.020106256,0.064410306,0.01061906,-0.033977814,0.000911532,0.21282416,0.167530037,0.798505422,37,,,
1242,118,2513,6,3,25130603,603,25,11.94722161,270.8899622,580.8531337,2787599.417,0.226604892,0.028363802,0.081612253,0.017556116,-0.034456008,0.001520501,0.275732881,0.199704259,0.506953431,22,,,
1243,119,2513,7,1,25130701,701,25,13.91580963,328.8394109,683.0291302,4338920.454,0.242804896,0.029126787,0.100524179,0.016538571,-0.020596316,0.001339756,0.272210066,0.198111746,0.608059342,21,,,
1244,120,2513,7,2,25130702,702,25,9.177881722,126.9647747,1094.83899,2233197.493,0.195238232,0.016634897,0.062497409,0.010174625,-0.032994064,0.000948591,0.181957437,0.148848928,0.847398928,35,,,
1245,121,2513,7,3,25130703,703,25,11.92460882,272.6223936,818.2385542,3046837.723,0.220847356,0.024747598,0.081012128,0.014494739,-0.031084413,0.001182368,0.23960499,0.182194439,0.748610174,32,,,
1246,122,2513,8,1,25130801,801,25,14.53904454,352.7504455,735.7508534,4007420.276,0.235129014,0.026000482,0.092861019,0.014680756,-0.026552191,0.001279483,0.264419394,0.194501778,0.798552759,39,,,
1247,123,2513,8,2,25130802,802,25,13.02280807,419.100065,806.9008857,4042824.528,0.213933669,0.02344973,0.071878491,0.01216945,-0.037294483,0.00095004,0.215336652,0.168966778,0.822737049,33,,,
1248,124,2513,8,3,25130803,803,25,12.72617615,245.3515796,679.6720677,2867972.872,0.256336848,0.02750313,0.115036597,0.017252763,-0.024617377,0.001349118,0.314223195,0.215486979,0.720651758,38,,,
1249,125,2513,9,1,25130901,901,25,17.5308355,525.5639131,493.0565235,4876061.152,0.23724023,0.026422668,0.087810076,0.012956561,-0.030251596,0.001289037,0.290195542,0.205982089,0.82138821,37,,,
1250,126,2513,9,2,25130902,902,25,11.1849643,203.2910146,1038.651099,2441745.153,0.201322707,0.017997345,0.065999014,0.010088245,-0.036228873,0.000974351,0.207561623,0.164479796,0.881192811,54,,,
1251,127,2513,9,3,25130903,903,25,12.81051652,293.9349321,849.2009245,3900223.187,0.237026812,0.027745621,0.099864541,0.015694932,-0.023899229,0.001365994,0.266524404,0.195489146,0.648969326,25,,,
1252,128,2513,10,1,25131001,1001,25,19.31309843,598.5421456,459.7779552,5828049.264,0.253184727,0.032111195,0.103506407,0.01685831,-0.01599177,0.001351869,0.306970509,0.212739616,0.672074075,30,,,
1253,129,2513,10,2,25131002,1002,25,8.849163386,187.9726825,1538.834651,2471836.938,0.155836737,0.013651941,0.030962055,0.007577068,-0.037085579,0.000668204,0.108787183,0.096952532,0.802282131,30,,,
1254,130,2513,10,3,25131003,1003,25,14.1770916,374.1361576,827.9030766,3896186.891,0.223269341,0.025480734,0.083397321,0.013895449,-0.027187115,0.001087262,0.249405136,0.187202214,0.679631115,25,,,
1255,131,2513,11,1,25131101,1101,25,12.72404925,269.9672438,664.2720056,3242891.236,0.247718397,0.026996427,0.105511705,0.016637605,-0.017233307,0.001471528,0.297647059,0.209053287,0.757491797,35,,,
1256,132,2513,11,2,25131102,1102,25,12.48460318,373.5406342,624.3717608,3936264.897,0.232856898,0.028714251,0.087756336,0.01631193,-0.027487932,0.001372061,0.259886233,0.192345379,0.684134738,23,,,
1257,133,2513,11,3,25131103,1103,25,15.8087644,534.9883216,385.0457148,4907132.842,0.259451096,0.031575641,0.108824999,0.017188501,-0.023408238,0.001389934,0.309379873,0.213663967,0.516923357,19,,,
1258,134,2513,12,1,25131201,1201,25,16.16357172,503.2312506,592.7632815,5228927.17,0.253031715,0.032126144,0.108342854,0.017442648,-0.020227686,0.001363493,0.310023246,0.213908833,0.625195932,28,,,
1259,135,2513,12,2,25131202,1202,25,12.59859405,419.8573366,869.9710059,4206512.986,0.218400469,0.024316123,0.079665669,0.012316253,-0.02817337,0.001021903,0.230750294,0.177504596,0.732748879,31,,,
1260,136,2513,12,3,25131203,1203,25,12.53692506,372.6353167,817.9729007,4164103.622,0.238416205,0.027121327,0.099769215,0.015324601,-0.019805771,0.00112916,0.257339864,0.191116058,0.717040628,27,,,
1261,137,2513,13,1,25131301,1301,25,19.63823795,690.3874624,251.214547,6448706.934,0.258755339,0.032463802,0.10430779,0.016433877,-0.022246887,0.001627613,0.31371852,0.21529921,0.554249367,18,,,
1262,138,2513,13,2,25131302,1302,25,12.28069599,317.4264078,831.2469522,3475108.882,0.215776418,0.024645982,0.076158197,0.014084559,-0.029099786,0.001288021,0.223407748,0.173496726,0.786902874,27,,,
1263,139,2513,13,3,25131303,1303,25,8.815451113,139.3302794,1128.316698,1819516.975,0.203505546,0.016702878,0.072451931,0.010750067,-0.030070531,0.001177281,0.196339662,0.157790399,0.897880329,49,,,
1264,140,2513,14,1,25131401,1401,25,12.09413373,273.6301379,975.2857706,3544772.46,0.229797124,0.028143662,0.094851406,0.018132365,-0.021314362,0.001451477,0.247066867,0.18602483,0.683671424,30,,,
1265,141,2513,14,2,25131402,1402,25,19.07922742,617.7527031,325.169677,5765709.923,0.266435999,0.034236872,0.114259667,0.018126779,-0.021214411,0.001372763,0.325226384,0.219454183,0.607370685,22,,,
1266,142,2513,14,3,25131403,1403,25,10.61060059,215.7044014,993.8925168,2911986.169,0.205027251,0.019651209,0.068993745,0.011395221,-0.028991573,0.000951525,0.205420632,0.163222996,0.7988335,39,,,
1267,143,2513,15,1,25131501,1501,25,15.41439199,492.3264741,407.7001473,4981365.677,0.232046036,0.024802151,0.080826321,0.013081609,-0.029220575,0.001646188,0.248646135,0.186821235,0.850278882,41,,,
1268,144,2513,15,2,25131502,1502,25,6.442033546,111.0724259,1287.09244,1721272.363,0.150293721,0.008696894,0.018921361,0.005285899,-0.045554205,0.000917826,0.073412318,0.06802295,0.665050579,31,,,
1269,145,2513,15,3,25131503,1503,25,10.46539934,183.6821726,826.4467123,2699067.89,0.219816042,0.022322368,0.08067028,0.01386755,-0.023930466,0.001261761,0.221963895,0.172695924,0.87449651,36,,,
1270,146,2513,16,1,25131601,1601,25,10.96340263,252.9909473,848.5694257,2941865.055,0.208790615,0.019045894,0.068502604,0.01090028,-0.027599943,0.00121759,0.182959519,0.149485333,0.850513115,37,,,
1271,147,2513,16,2,25131602,1602,25,4.675963142,20.34918763,1479.397211,810340.9927,0.144073392,0.003495305,0.017981622,0.002546763,-0.042905495,0.000691708,0.036666393,0.035321969,0.941349081,61,,,
1272,148,2513,16,3,25131603,1603,25,9.843898704,147.9429791,922.7625335,2229064.416,0.238017637,0.023076706,0.10389927,0.015827793,-0.019478993,0.001960587,0.251955368,0.188473861,0.803798622,41,,,
1273,149,2513,17,1,25131701,1701,25,12.36409878,356.7055648,662.2774247,4317275.446,0.226678731,0.021772203,0.082045285,0.011625529,-0.019947325,0.001195627,0.209751962,0.165756077,0.714301338,27,,,
1274,150,2513,17,2,25131702,1702,25,11.99997265,292.8565842,621.911402,3959890.242,0.252277011,0.027827997,0.10835974,0.01660305,-0.015698322,0.001447963,0.261971831,0.193342591,0.553996172,20,,,
1275,151,2513,17,3,25131703,1703,25,11.20074929,310.1081082,772.2799986,4502289.115,0.227730799,0.021841188,0.086941314,0.01149862,-0.024268968,0.001143978,0.219946401,0.171569982,0.687452153,25,,,
1276,152,2513,18,1,25131801,1801,25,10.67502667,187.7169999,912.1217463,2430243.352,0.195097354,0.016797877,0.05639172,0.009657584,-0.031045054,0.000818664,0.170527583,0.141447926,0.802704722,35,,,
1277,153,2513,18,2,25131802,1802,25,7.264573132,54.32970563,1240.496436,1160313.302,0.174969621,0.010487893,0.044883885,0.007325799,-0.035292578,0.000689925,0.119211095,0.10499981,0.932326031,55,,,
1278,154,2513,18,3,25131803,1803,25,4.661909449,10.98586976,1586.546287,781602.197,0.136947263,0.002344953,0.014090809,0.001970828,-0.043589834,0.000794575,0.022255031,0.021759744,0.934236188,56,,,
1279,155,2513,19,1,25131901,1901,25,14.64179268,379.5470587,695.452342,4092339.907,0.181306971,0.023957783,0.035238724,0.011467083,-0.045480022,0.000862225,0.205928194,0.163521773,0.76210699,30,,,
1280,156,2513,19,2,25131902,1902,25,8.744572647,92.08240274,1063.617832,1624006.306,0.173095645,0.018947198,0.03909706,0.012650328,-0.039694941,0.00114856,0.173046426,0.143101361,0.839809718,41,,,
1281,157,2513,19,3,25131903,1903,25,12.19169539,265.3474643,761.7724325,2895381.661,0.219040174,0.022500924,0.077411803,0.012736534,-0.025337418,0.001009891,0.227911811,0.175968018,0.832537455,30,,,
1282,158,2513,20,1,25132001,2001,25,14.05789171,279.8264754,937.4896723,3684692.269,0.234137612,0.025178475,0.098104636,0.014318955,-0.021253995,0.001245221,0.26130612,0.193025232,0.761437789,28,,,
1283,159,2513,20,2,25132002,2002,25,17.36579696,477.5364967,577.487928,4663774.225,0.25696199,0.03013057,0.111283476,0.016080054,-0.020556314,0.001240118,0.295536593,0.208194715,0.620433832,26,,,
1284,160,2513,20,3,25132003,2003,25,12.31119072,319.3268599,974.3592843,3093684.51,0.203055701,0.016592166,0.065869738,0.008578967,-0.031805009,0.001068822,0.171580156,0.142140406,0.840450544,38,,,
1285,161,2513,21,1,25132101,2101,25,16.67013214,416.662794,476.8986838,4314904.323,0.251524178,0.026077842,0.102526342,0.014784337,-0.024145229,0.001193978,0.287570791,0.204873831,0.734594565,32,,,
1286,162,2513,21,2,25132102,2102,25,14.67925044,321.7795161,593.931331,3516473.026,0.240665389,0.024502345,0.093849025,0.014074727,-0.029037496,0.001133123,0.257721242,0.191301003,0.732319918,24,,,
1287,163,2513,21,3,25132103,2103,25,11.61632932,153.1854281,797.4681838,1803819.681,0.215074927,0.014097335,0.073587902,0.00826625,-0.033468778,0.001231046,0.203774617,0.162250523,0.93538097,63,,,
1288,164,2513,22,1,25132201,2201,25,9.604386589,140.4234277,1001.065049,1975196.635,0.172441483,0.011422256,0.033418725,0.007243424,-0.0369174,0.000979167,0.09962807,0.089702318,0.719032517,26,,,
1289,165,2513,22,2,25132202,2202,25,12.69443001,203.3435305,755.3708566,2603389.326,0.214823924,0.016676397,0.070926116,0.00957809,-0.02815827,0.001199588,0.197998414,0.158795042,0.782312305,35,,,
1290,166,2513,22,3,25132203,2203,25,12.66142271,206.6521233,859.159004,2585537.956,0.241058981,0.023450972,0.103294375,0.014515682,-0.016782193,0.001368586,0.258166895,0.191516749,0.685421109,23,,,
1291,167,2513,23,1,25132301,2301,25,14.49450129,297.9419871,517.263637,4883817.558,0.241358777,0.025330805,0.092328203,0.014233681,-0.022147127,0.001232463,0.258083931,0.191476615,0.719453962,26,,,
1292,168,2513,23,2,25132302,2302,25,15.40894665,352.5504371,478.7467522,4604289.202,0.234929768,0.022366163,0.083772615,0.011067596,-0.02749117,0.000955313,0.244514364,0.18472709,0.761488125,32,,,
1293,169,2513,23,3,25132303,2303,25,12.12461374,167.4428925,751.0993246,2165972.351,0.220297054,0.018038096,0.077323931,0.010802622,-0.027116125,0.000960591,0.204790943,0.162851613,0.788816593,33,,,
1294,170,2513,24,1,25132401,2401,25,13.71749357,212.7870738,383.3630217,3744108.771,0.264226961,0.024061091,0.113907728,0.014491783,-0.012204584,0.001276802,0.292024506,0.206746194,0.731963837,35,,,
1295,171,2513,24,2,25132402,2402,25,14.2145006,311.993017,394.910327,4129631.249,0.246862162,0.022406918,0.095334561,0.011581407,-0.022820025,0.000998123,0.236024505,0.180316938,0.621648714,21,,,
1296,172,2513,24,3,25132403,2403,25,7.72088315,117.4526675,852.3819922,1360509.932,0.173498615,0.006480411,0.031618663,0.003497985,-0.044337846,0.000509956,0.064156931,0.06004082,0.630162954,24,,,
1297,1001,2514,1,1,25140101,101,25,12.5529756,300.0767527,615.5569028,3681279.667,0.224307746,0.023674968,0.078978329,0.013302972,-0.029621454,0.002308327,0.227655618,0.175828537,0.809186184,36,,,
1298,1002,2514,1,2,25140102,102,25,16.08716588,509.5785147,392.4290824,4014753.475,0.239963123,0.026090114,0.089056951,0.013847746,-0.031629643,0.001053236,0.267927006,0.196142126,0.701261301,32,,,
1299,1003,2514,1,3,25140103,103,25,8.548897883,212.5926837,1072.876262,2089081.622,0.176003387,0.014179688,0.041613851,0.008278092,-0.040943308,0.000580442,0.125417054,0.109687617,0.901614843,40,,,
1300,1004,2514,1,4,25140104,104,25,12.75589345,301.1671253,665.9067657,3048432.177,0.228294376,0.024968169,0.084758804,0.014733878,-0.029305813,0.000707509,0.250752065,0.187875467,0.637067819,26,,,
1301,1005,2514,1,5,25140105,105,25,9.051587844,180.9697395,894.7235812,2151527.188,0.198974371,0.018927936,0.060734772,0.011625021,-0.028601584,0.000884654,0.188079543,0.152705628,0.817321887,35,,,
1302,1006,2514,2,1,25140201,201,25,13.03085255,245.9705478,695.1408003,3135624.382,0.22676975,0.023217591,0.081819091,0.013514372,-0.031421699,0.001324812,0.241158612,0.183001136,0.660457826,28,,,
1303,1007,2514,2,2,25140202,202,25,10.53927604,170.612626,1027.374374,2310033.921,0.199013772,0.019089263,0.063763693,0.011582088,-0.037359454,0.000911856,0.191058579,0.154555198,0.871730373,34,,,
1304,1008,2514,2,3,25140203,203,25,9.710030362,152.8798116,1236.138981,2311037.672,0.175436376,0.014337621,0.044212681,0.008297284,-0.040123754,0.000727781,0.139254356,0.11986258,0.872272951,41,,,
1305,1009,2514,2,4,25140204,204,25,11.22358669,223.7342991,961.6759455,2723197.399,0.217633021,0.023989106,0.081468283,0.01480026,-0.025645527,0.000871693,0.214998769,0.168774298,0.824703374,28,,,
1306,1010,2514,2,5,25140205,205,25,12.81501847,356.7058174,651.5660567,3514611.27,0.240717355,0.025514118,0.097048418,0.014407886,-0.017512507,0.000887488,0.259034332,0.191935547,0.642790749,22,,,
1307,1011,2514,3,1,25140301,301,25,9.810193418,98.26528936,1198.96768,1561876.875,0.17571593,0.011939486,0.042466852,0.007338339,-0.045068427,0.000725851,0.126802178,0.110723385,0.920954308,46,,,
1308,1012,2514,3,2,25140302,302,25,12.03920818,245.3232836,1071.689058,3219961.031,0.192099668,0.017176733,0.057306139,0.008840691,-0.042051253,0.000787703,0.170148193,0.141197785,0.825128046,33,,,
