layer,layer_2,distance,Plot Numbe,Trial Name,Combocode
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.121172206,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.24153262,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.129759219,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.058926083,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.047016921,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.137109535,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.137109535,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.07680313,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.129759219,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.132282817,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.07680313,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.147066045,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.057711962,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.218358834,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.085361872,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.068863221,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.104686995,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.123735397,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.073091669,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.258428702,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.142082489,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.123735397,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.068863221,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.104686995,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.057711962,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.142082489,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.073091669,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.085775167,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.082659027,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.143861705,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.085775167,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.160638318,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.142994651,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.043296974,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.15619922,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.14939455,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.091161006,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.043296974,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.098567183,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.229664316,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.328346238,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.158658575,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.180475023,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.15619922,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.11037456,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.057892312,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.126149229,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.194928269,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.142849382,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.126149229,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.057892312,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.095124738,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.095124738,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.132134838,603,24111,24111603
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.11037456,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.054818164,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.14067968,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.054818164,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.195603194,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.168198031,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.195603194,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.101301317,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.135927698,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.170938966,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.101301317,502,24111,24111502
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.061352357,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.144675099,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.101814732,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.144675099,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.101814732,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.207857792,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.078696358,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.11127377,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.133255568,604,24111,24111604
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.11127377,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.061352357,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.061009132,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.10805081,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.133255568,604,24111,24111604
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.065312044,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.061009132,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.056016612,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.116438585,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.307943485,503,24111,24111503
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.056016612,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.087251108,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.061896931,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.080068649,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.061896931,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.108110806,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.073331536,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.203496282,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.165207496,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.080068649,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.161618014,503,24111,24111503
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.043635631,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.108110806,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.081635313,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.126912867,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.081635313,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.188605611,604,24111,24111604
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.098750749,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.043635631,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.147135052,503,24111,24111503
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.067042712,604,24111,24111604
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.078420723,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.077654083,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.078420723,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.055897425,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.067042712,604,24111,24111604
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.101984257,401,24111,24111401
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.090057622,503,24111,24111503
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.126241316,503,24111,24111503
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.077654083,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.055897425,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.110465681,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.154010869,402,24111,24111402
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.098320299,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.349015199,705,24112,24112705
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.082168251,806,24112,24112806
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.090057622,503,24111,24111503
reg trial centroids 6-18 2024 — centroids,reg trial centroids 6-18 2024 — centroids,0.082168251,806,24112,24112806
