SiteYear,Trial,Trial_Full,Combocode,Yield,Yield_HAadj,HA,PeakStand
2024LODS,24101,2024LODS_24101,,2037.0,2056.9220407411226,0.990314635,0.898002254
2024LODS,24101,2024LODS_24101,,2316.0,2333.153634834353,0.992647876,0.926125404
2024LODS,24101,2024LODS_24101,,1482.0,1549.9676954101376,0.95614896,0.928797815
2024LODS,24101,2024LODS_24101,,1906.0,1928.5718506543099,0.98829608,0.921921331
2024LODS,24101,2024LODS_24101,,727.0,730.8573025927634,0.994722222,0.96745815
2024LODS,24101,2024LODS_24101,,932.0,1129.5657593383648,0.825095832,0.902184602
2024LODS,24101,2024LODS_24101,,322.0,453.9913319773364,0.709264643,0.416255673
2024LODS,24101,2024LODS_24101,,2032.0,2034.109446758338,0.998962963,0.968699651
2024LODS,24101,2024LODS_24101,,1502.0,1502.111262883353,0.999925929,0.820272315
2024LODS,24101,2024LODS_24101,,2029.0,2029.0,1.0,0.981777472
2024LODS,24101,2024LODS_24101,,218.0,304.85337665018267,0.715097869,0.184668568
2024LODS,24101,2024LODS_24101,,1864.0,1865.9350436798927,0.998962963,0.991346445
2024LODS,24101,2024LODS_24101,,1045.0,1045.0,1.0,0.725450447
2024LODS,24101,2024LODS_24101,,1911.0,1911.0,1.0,0.938880022
2024LODS,24101,2024LODS_24101,,2266.0,2266.0,1.0,0.971081257
2024LODS,24101,2024LODS_24101,,2113.0,2113.0,1.0,0.874597195
2024LODS,24101,2024LODS_24101,,2690.0,2693.341677499424,0.998759282,0.968653555
2024LODS,24101,2024LODS_24101,,1081.0,1081.0,1.0,0.982776097
2024LODS,24101,2024LODS_24101,,741.0,741.0,1.0,0.404701931
2024LODS,24101,2024LODS_24101,,991.0,991.0,1.0,0.965908231
2024LODS,24101,2024LODS_24101,,1672.0,1852.555553351768,0.902537037,0.907594554
2024LODS,24101,2024LODS_24101,,2344.0,2344.0,1.0,0.997133153
2024LODS,24101,2024LODS_24101,,2448.0,2510.0052778397744,0.975296754,0.983940998
2024LODS,24101,2024LODS_24101,,1742.0,1779.7391588542844,0.978795118,0.961664435
2024LODS,24101,2024LODS_24101,,893.0,893.0,1.0,0.9907565
2024LODS,24101,2024LODS_24101,,987.0,987.0,1.0,0.951989773
2024LODS,24101,2024LODS_24101,,854.0,854.0,1.0,0.462136627
2024LODS,24101,2024LODS_24101,,1089.0,1089.0605049344726,0.999944443,0.541671079
2024LODS,24101,2024LODS_24101,,2726.0,2726.0,1.0,0.953804492
2024LODS,24101,2024LODS_24101,,1163.0,1163.0,1.0,0.57454936
2024LODS,24101,2024LODS_24101,,1876.0,1876.5212563215384,0.999722222,0.964591528
2024LODS,24101,2024LODS_24101,,1965.0,1965.0,1.0,0.894282192
2024LODS,24101,2024LODS_24101,,1558.0,1685.404063405563,0.924407407,0.905688351
2024LODS,24101,2024LODS_24101,,1797.0,1798.0321837494996,0.999425937,0.96714826
2024LODS,24101,2024LODS_24101,,1891.0,2165.760684649201,0.873134328,0.865167434
2024LODS,24101,2024LODS_24101,,2304.0,2304.0,1.0,0.957881997
2024LODS,24101,2024LODS_24101,,724.0,724.0,1.0,0.215827773
2024LODS,24101,2024LODS_24101,,581.0,581.0322798293382,0.999944444,0.780060514
2024LODS,24101,2024LODS_24101,,1967.0,1974.312402997475,0.996296228,0.959402728
2024LODS,24101,2024LODS_24101,,2729.0,2748.801552740684,0.992796296,0.993585477
2024LODS,24101,2024LODS_24101,,1973.0,2157.2958186478945,0.91457091,0.991021248
2024LODS,24101,2024LODS_24101,,580.0,581.5831396777628,0.997277879,0.459840542
2024LODS,24101,2024LODS_24101,,742.0,745.659253439946,0.995092593,0.64022965
2024LODS,24101,2024LODS_24101,,1203.0,1204.5168275641654,0.998740717,0.988230044
2024LODS,24101,2024LODS_24101,,1041.0,1050.9839778431497,0.990500352,0.977375018
2024LODS,24101,2024LODS_24101,,2973.0,3458.9132569928956,0.859518519,0.872186082
2024LODS,24101,2024LODS_24101,,2806.0,2807.2996506024447,0.999537046,0.994999962
2024LODS,24101,2024LODS_24101,,2934.0,2945.290068498553,0.996166738,0.986376702
2024LODS,24101,2024LODS_24101,,1925.0,1934.7090140908094,0.994981667,0.952329803
2024LODS,24101,2024LODS_24101,,359.0,457.0506639311459,0.785470908,0.21984115
2024LODS,24101,2024LODS_24101,,1726.0,2513.2533378774583,0.686759259,0.846975439
2024LODS,24101,2024LODS_24101,,1461.0,1496.6983663829294,0.97614859,0.615108812
2024LODS,24101,2024LODS_24101,,2122.0,2122.0,1.0,0.997753421
2024LODS,24101,2024LODS_24101,,1880.0,1882.021392604813,0.998925946,0.986263341
2024LODS,24101,2024LODS_24101,,837.0,842.5548266355715,0.993407163,0.538468521
2024LODS,24101,2024LODS_24101,,744.0,753.9268874739496,0.98683309,0.917815783
2024LODS,24101,2024LODS_24101,,2097.0,2175.729162245758,0.963814815,0.927578877
2024LODS,24101,2024LODS_24101,,1478.0,1527.183704091844,0.967794507,0.972677968
2024LODS,24101,2024LODS_24101,,2009.0,2067.8956406172197,0.971519046,0.913472667
2024LODS,24101,2024LODS_24101,,622.0,622.7380323744262,0.998814859,0.279506206
2024LODS,24101,2024LODS_24101,,1717.0,1759.9559614532661,0.975592593,0.88558915
2024LODS,24101,2024LODS_24101,,2039.0,2161.950950475387,0.94312963,0.967572106
2024LODS,24101,2024LODS_24101,,626.0,758.2262298308628,0.825611111,0.566244828
2024LODS,24101,2024LODS_24101,,688.0,892.2882118522965,0.771051316,0.509111264
2024LODS,24101,2024LODS_24101,,1211.0,1250.6517615194596,0.968295122,0.84769815
2024LODS,24101,2024LODS_24101,,728.0,740.0604679417385,0.983703402,0.873973162
2024LODS,24101,2024LODS_24101,,1932.0,1938.9296220111498,0.996426058,0.988078669
2024LODS,24101,2024LODS_24101,,798.0,798.3696084036889,0.999537046,0.953116845
2024LODS,24101,2024LODS_24101,,2081.0,2081.0770789328494,0.999962962,0.961785463
2024LODS,24101,2024LODS_24101,,821.0,843.0440403372565,0.973851852,0.717223903
2024LODS,24101,2024LODS_24101,,633.0,641.9881675373823,0.985999481,0.460063994
2024LODS,24101,2024LODS_24101,,1813.0,2002.089755446194,0.905553807,0.948313944
2024LODS,24101,2024LODS_24101,,1669.0,2241.8702802141065,0.744467695,0.997254181
2024LODS,24101,2024LODS_24101,,2064.0,2422.324611181633,0.852074074,0.936899116
2024LODS,24101,2024LODS_24101,,769.0,769.0284825079067,0.999962963,0.945446293
2024LODS,24101,2024LODS_24101,,2041.0,2051.7906996797087,0.994740838,0.9196823
2024LODS,24101,2024LODS_24101,,2138.0,2138.0,1.0,0.9852118
2024LODS,24101,2024LODS_24101,,2211.0,2220.6230566924382,0.995666506,0.99537811
2024LODS,24101,2024LODS_24101,,868.0,869.174974197845,0.998648173,0.681606378
2024LODS,24101,2024LODS_24101,,494.0,494.05489592165054,0.999888887,0.312874433
2024LODS,24101,2024LODS_24101,,1567.0,1567.0,1.0,0.934599587
2024LODS,24101,2024LODS_24101,,1327.0,1408.791184399243,0.941942294,0.955181882
2024LODS,24101,2024LODS_24101,,264.0,265.78671049594226,0.993277653,0.737518911
2024LODS,24101,2024LODS_24101,,813.0,813.0752834535703,0.999907409,0.905197389
2024LODS,24101,2024LODS_24101,,1885.0,2107.7496633753267,0.894318729,0.973524762
2024LODS,24101,2024LODS_24101,,2206.0,2269.24589360668,0.972129114,0.948857791
2024LODS,24101,2024LODS_24101,,771.0,784.0965897001252,0.983297224,0.485287666
2024LODS,24101,2024LODS_24101,,1326.0,1494.7082761737988,0.88712963,0.908607478
2024LODS,24101,2024LODS_24101,,2415.0,2415.0,1.0,0.97782165
2024LODS,24101,2024LODS_24101,,476.0,476.0,1.0,0.448891444
2024LODS,24101,2024LODS_24101,,1641.0,1808.1503610504394,0.907557267,0.958032648
2024LODS,24101,2024LODS_24101,,1943.0,2019.2855320281585,0.962221523,0.982889432
2024LODS,24101,2024LODS_24101,,2172.0,2172.0,1.0,0.969462704
2024LODS,24101,2024LODS_24101,,1440.0,1440.0,1.0,0.878707423
2024LODS,24101,2024LODS_24101,,1186.0,2061.3191487323384,0.575359716,0.583959274
2024LODS,24101,2024LODS_24101,,726.0,726.0,1.0,0.985196448
2024LODS,24101,2024LODS_24101,,2252.0,2252.0,1.0,0.966482349
2024LODS,24101,2024LODS_24101,,909.0,914.9813778339583,0.993462842,0.986505091
2024LODS,24101,2024LODS_24101,,1834.0,1917.182894381992,0.956611915,0.897777643
2024LODS,24101,2024LODS_24101,,2416.0,2489.5376510430365,0.970461322,0.948093405
2024LODS,24101,2024LODS_24101,,1752.0,1773.9447592650192,0.987629401,0.940869447
2024LODS,24101,2024LODS_24101,,1954.0,1986.1099661417547,0.983832735,0.966974281
2024LODS,24101,2024LODS_24101,,610.0,610.0,1.0,0.289601283
2024LODS,24101,2024LODS_24101,,2311.0,2312.7559483900354,0.999240755,0.979871255
2024LODS,24101,2024LODS_24101,,392.0,392.0,1.0,0.489614221
2024LODS,24101,2024LODS_24101,,505.0,505.8618545467562,0.998296265,0.524281392
2024LODS,24101,2024LODS_24101,,1146.0,1173.0012512883375,0.976981055,0.905589301
2024LODS,24101,2024LODS_24101,,1548.0,1549.5208252490863,0.999018519,0.959765811
2024LODS,24101,2024LODS_24101,,1249.0,1250.2966276194525,0.998962944,0.808072556
2024LODS,24101,2024LODS_24101,,323.0,323.0,1.0,0.631982633
2024LODS,24101,2024LODS_24101,,1542.0,1542.0,1.0,0.745096408
2024LODS,24101,2024LODS_24101,,2488.0,2488.0,1.0,0.963888322
2024LODS,24101,2024LODS_24101,,1744.0,1754.2987652798668,0.994129412,0.934999508
2024LODS,24101,2024LODS_24101,,2989.0,2989.0,1.0,0.972314884
2024LODS,24101,2024LODS_24101,,705.0,705.0,1.0,0.763765233
2024LODS,24101,2024LODS_24101,,1887.0,1927.6942600408743,0.978889671,0.889954614
2024LODS,24101,2024LODS_24101,,2498.0,2498.0,1.0,0.940286088
2024LODS,24101,2024LODS_24101,,893.0,895.7202351752095,0.996963075,0.978320726
2024LODS,24101,2024LODS_24101,,509.0,518.7795940189079,0.981148846,0.326149773
2024LODS,24101,2024LODS_24101,,1817.0,1891.2097210203058,0.960760713,0.968336334
2024LODS,24101,2024LODS_24101,,372.0,475.0869875334365,0.7830145,0.270977209
2024LODS,24101,2024LODS_24101,,2280.0,2525.8702959221896,0.902659176,0.961286266
2024LODS,24101,2024LODS_24101,,776.0,778.3042202337764,0.997039435,0.970676284
2024LODS,24101,2024LODS_24101,,2005.0,2021.5181482321082,0.99182884,0.878559374
2024LODS,24101,2024LODS_24101,,1913.0,1990.0070211046984,0.961303141,0.936870166
2024LODS,24101,2024LODS_24101,,1984.0,2004.0140360739051,0.990013026,0.879187561
2024LODS,24101,2024LODS_24101,,1692.0,2350.398611282261,0.719877893,0.921132968
2024LODS,24101,2024LODS_24101,,1117.0,1144.297886338485,0.976144423,0.388466975
2024LODS,24101,2024LODS_24101,,2107.0,2121.37491799645,0.993223773,0.981188763
2024LODS,24101,2024LODS_24101,,729.0,731.9760602138809,0.995934211,0.949343753
2024LODS,24101,2024LODS_24101,,2115.0,2170.1371654126383,0.974592774,0.989825753
2024LODS,24101,2024LODS_24101,,817.0,817.4302151570977,0.999473698,0.498253252
2024LODS,24101,2024LODS_24101,,1757.0,2083.8926480840237,0.843133643,0.972224462
2024LODS,24101,2024LODS_24101,,547.0,547.0,1.0,0.336090508
2024LODS,24101,2024LODS_24101,,2305.0,2457.0846082022535,0.938103634,0.969767817
2024LODS,24101,2024LODS_24101,,831.0,831.0,1.0,0.965575806
2024LODS,24101,2024LODS_24101,,759.0,759.0499371363143,0.999934211,0.519482962
2024LODS,24101,2024LODS_24101,,965.0,982.7152005501249,0.98197321,0.740787918
2024LODS,24101,2024LODS_24101,,1692.0,1692.1558543228066,0.999907896,0.808785432
2024LODS,24101,2024LODS_24101,,1190.0,1190.7520539915079,0.999368421,0.997748002
2024LODS,24101,2024LODS_24101,,1849.0,1849.1216518643544,0.999934211,0.893088826
2024LODS,24101,2024LODS_24101,,2839.0,2945.902436540548,0.963711481,0.989696706
2024LODS,24101,2024LODS_24101,,2450.0,2451.1287938321357,0.99953948,0.98017865
2024LODS,24101,2024LODS_24101,,2569.0,2762.63919664861,0.929907895,0.868639149
2024LODS,24101,2024LODS_24101,,3041.0,3041.0,1.0,0.967096459
2024LODS,24101,2024LODS_24101,,2219.0,2221.221221221221,0.999,0.927081878
2024LODS,24101,2024LODS_24101,,1796.0,1831.6944103114865,0.980512901,0.992222939
2024LODS,24101,2024LODS_24101,,2678.0,2679.3749775365977,0.999486829,0.979802214
2024LODS,24101,2024LODS_24101,,2550.0,2694.473409652028,0.946381579,0.449601737
2024LODS,24101,2024LODS_24101,,2075.0,2121.7612717616603,0.977961106,0.981178013
2024LODS,24101,2024LODS_24101,,2307.0,2514.6908824516945,0.917408981,0.961882854
2024LODS,24101,2024LODS_24101,,1703.0,2251.4011329886016,0.756417848,0.849632102
2024LODS,24101,2024LODS_24101,,867.0,871.575772807238,0.99475,0.891222677
2024LODS,24101,2024LODS_24101,,1023.0,1034.0754924478251,0.989289474,0.544432381
2024LODS,24101,2024LODS_24101,,705.0,712.3577120033842,0.989671324,0.327301164
2024LODS,24101,2024LODS_24101,,892.0,893.7168998745772,0.998078922,0.941034833
2024LODS,24101,2024LODS_24101,,1912.0,1976.9004129003627,0.967170621,0.865818199
2024LODS,24101,2024LODS_24101,,457.0,680.7126199590097,0.671355263,0.44721001
2024LODS,24101,2024LODS_24101,,1888.0,2242.981304601136,0.841736842,0.599505536
2024LODS,24101,2024LODS_24101,,2036.0,2115.788550698529,0.962288977,0.985182359
2024LODS,24101,2024LODS_24101,,2611.0,2670.634015726352,0.977670465,0.981812123
2024LODS,24101,2024LODS_24101,,1199.0,1457.4393923494415,0.822675719,0.955454751
2024LODS,24101,2024LODS_24101,,1883.0,2004.343496447687,0.93945973,0.938445249
2024LODS,24101,2024LODS_24101,,1349.0,1375.5883244170413,0.980671307,0.414056831
2024LODS,24101,2024LODS_24101,,2338.0,2635.4167351681513,0.887146222,0.932332565
2024LODS,24101,2024LODS_24101,,2948.0,2957.9244844307273,0.996644781,0.93711067
2024LODS,24101,2024LODS_24101,,933.0,980.1097483615914,0.951934211,0.623937826
2024LODS,24101,2024LODS_24101,,2056.0,2154.005981928148,0.954500599,0.903806775
2024LODS,24101,2024LODS_24101,,1198.0,1198.6781989395,0.999434211,0.923303074
2024LODS,24101,2024LODS_24101,,2074.0,2295.3470709641565,0.903567058,0.969783941
2024LODS,24101,2024LODS_24101,,1277.0,1278.5308527521354,0.998802647,0.939391171
2024LODS,24101,2024LODS_24101,,2042.0,2061.6395702577943,0.99047381,0.769052994
2024LODS,24101,2024LODS_24101,,2617.0,2632.0997429460413,0.994263233,0.953127771
2024LODS,24101,2024LODS_24101,,686.0,686.4877674074249,0.999289474,0.367927723
2024LODS,24101,2024LODS_24101,,2540.0,2543.882616106128,0.998473744,0.974722936
2024LODS,24101,2024LODS_24101,,2416.0,2449.9450792992516,0.986144555,0.954369068
2024LODS,24101,2024LODS_24101,,862.0,862.0,1.0,0.651212787
2024LODS,24101,2024LODS_24101,,2913.0,2928.567238441019,0.99468435,0.982467927
2024LODS,24101,2024LODS_24101,,395.0,435.0478240969084,0.907946157,0.417169638
2024LODS,24101,2024LODS_24101,,676.0,692.8375544126533,0.975697688,0.470560097
2024LODS,24101,2024LODS_24101,,2167.0,2306.3218837134627,0.93959131,0.930538536
2024LODS,24101,2024LODS_24101,,862.0,887.7205342393625,0.971026316,0.557064619
2024LODS,24101,2024LODS_24101,,2224.0,2250.1434582806496,0.988381426,0.990739546
2024LODS,24101,2024LODS_24101,,1635.0,1869.386649929707,0.874618421,0.958690523
2024LODS,24101,2024LODS_24101,,2345.0,2352.491023049751,0.996815706,0.921487692
2024LODS,24101,2024LODS_24101,,1503.0,1518.969162805704,0.989486842,0.9151922
2024LODS,24101,2024LODS_24101,,1594.0,2095.4283136056297,0.760703666,0.741137268
2024LODS,24101,2024LODS_24101,,1069.0,1099.9733408238533,0.971841735,0.946576086
2024LODS,24101,2024LODS_24101,,440.0,448.3957307227473,0.981276069,0.234549588
2024LODS,24101,2024LODS_24101,,2038.0,2122.041812930542,0.960395779,0.990325597
2024LODS,24101,2024LODS_24101,,2394.0,2456.6452800747193,0.974499664,0.98080737
2024LODS,24101,2024LODS_24101,,1800.0,1866.3783468806375,0.964434678,0.988036053
2024LODS,24101,2024LODS_24101,,1855.0,1858.1539710896004,0.998302632,0.869510537
2024LODS,24101,2024LODS_24101,,1759.0,1846.1083085464606,0.952815169,0.975738618
2024LODS,24101,2024LODS_24101,,2713.0,2720.5531151424198,0.997223684,0.98590217
2024LODS,24101,2024LODS_24101,,3019.0,3023.8142933556232,0.998407874,0.982908739
2024LODS,24101,2024LODS_24101,,1240.0,1240.9960755720895,0.999197358,0.688905132
2024LODS,24101,2024LODS_24101,,1075.0,1100.2033426521239,0.977092105,0.299370623
2024LODS,24101,2024LODS_24101,,2880.0,2944.1506490482843,0.978210813,0.95689493
2024LODS,24101,2024LODS_24101,,2503.0,2897.2554741063823,0.863921053,0.930666781
2024LODS,24101,2024LODS_24101,,2694.0,2699.114043768096,0.998105288,0.933882254
2024LODS,24101,2024LODS_24101,,3133.0,3133.0412245564326,0.999986842,0.985364857
2024LODS,24101,2024LODS_24101,,987.0,987.1298816141734,0.999868425,0.406893623
2024LODS,24101,2024LODS_24101,,1113.0,1115.642345344115,0.997631548,0.725097953
2024LODS,24101,2024LODS_24101,,1454.0,1455.7430601564536,0.998802632,0.964349635
2024LODS,24101,2024LODS_24101,,2098.0,2101.511737493474,0.998328947,0.81192525
2024LODS,24101,2024LODS_24101,,2586.0,2586.0,1.0,0.858200893
2024LODS,24101,2024LODS_24101,,1081.0,1084.1669090020412,0.997078947,0.946296893
2024LODS,24101,2024LODS_24101,,2732.0,2734.0505379034275,0.99925,0.911456766
2024LODS,24101,2024LODS_24101,,2699.0,2708.622864862293,0.996447322,0.981323229
2024LODS,24101,2024LODS_24101,,1902.0,2102.4580513579126,0.904655386,0.971471262
2024LODS,24101,2024LODS_24101,,1854.0,1856.8341528134686,0.998473664,0.891223846
2024LODS,24101,2024LODS_24101,,2551.0,2779.142670437447,0.917908975,0.963114049
2024LODS,24101,2024LODS_24101,,516.0,516.2785152217712,0.999460533,0.433058509
2024LODS,24101,2024LODS_24101,,933.0,941.9109732521372,0.990539474,0.899461458
2024LODS,24101,2024LODS_24101,,1085.0,1129.3730572551992,0.960710009,0.613804075
2024LODS,24101,2024LODS_24101,,1132.0,1137.2673435457523,0.995368421,0.954347814
2024LODS,24101,2024LODS_24101,,1294.0,1312.5831692357544,0.985842292,0.582119554
2024LODS,24101,2024LODS_24101,,2547.0,2587.273483520845,0.984434006,0.996834337
2024LODS,24101,2024LODS_24101,,1726.0,1763.0224974959744,0.979000553,0.977684618
2024LODS,24101,2024LODS_24101,,467.0,482.9174218240455,0.96703904,0.485816403
2024LODS,24101,2024LODS_24101,,2432.0,2464.59140679143,0.986776142,0.976362845
2024LODS,24101,2024LODS_24101,,2641.0,2737.272765511253,0.964828947,0.971208212
2024LODS,24101,2024LODS_24101,,466.0,466.51562245642305,0.998894737,0.267849081
2024LODS,24101,2024LODS_24101,,1034.0,1060.1554959184255,0.975328623,0.935369616
2024LODS,24101,2024LODS_24101,,2280.0,2294.552099897697,0.993657978,0.729337088
2024LODS,24101,2024LODS_24101,,2599.0,2600.0947777064375,0.999578947,0.834923331
2024LODS,24101,2024LODS_24101,,2793.0,2793.0734969359983,0.999973686,0.995216597
2024LODS,24101,2024LODS_24101,,1958.0,2011.5434051786265,0.973381929,0.96075997
2024LODS,24101,2024LODS_24101,,1216.0,1435.4065607532734,0.847146748,0.975959239
2024LODS,24101,2024LODS_24101,,1266.0,1266.4999407195996,0.999605258,0.931961345
2024LODS,24101,2024LODS_24101,,989.0,1071.5212341022734,0.922986842,0.735179353
2024LODS,24101,2024LODS_24101,,3256.0,3263.471633454532,0.997710526,0.97546464
2024LODS,24101,2024LODS_24101,,623.0,623.0,1.0,0.282659988
2024LODS,24101,2024LODS_24101,,863.0,863.0,1.0,0.527577126
2024LODS,24101,2024LODS_24101,,2758.0,2758.435548697833,0.999842103,0.974029883
2024LODS,24101,2024LODS_24101,,1662.0,1793.4384284007976,0.926711491,0.800861008
2024LODS,24101,2024LODS_24101,,1775.0,1853.6075963157612,0.957592105,0.924981189
2024LODS,24101,2024LODS_24101,,2739.0,2742.53642941979,0.998710526,0.977098539
2024LODS,24101,2024LODS_24101,,791.0,819.3427918879822,0.965407895,0.328024896
2024LODS,24101,2024LODS_24101,,898.0,904.6059163654659,0.992697465,0.846131108
2024LODS,24101,2024LODS_24101,,1635.0,2171.533036340928,0.752924304,0.894119607
2024LODS,24101,2024LODS_24101,,791.0,865.0925760774742,0.914353009,0.508551097
2024LODS,24101,2024LODS_24101,,1609.0,1612.6284139313454,0.99775,0.761330961
2024LODS,24101,2024LODS_24101,,2449.0,2610.366086267063,0.938182584,0.914076566
2024LODS,24101,2024LODS_24101,,686.0,690.5521327797748,0.993407981,0.468816176
2024LODS,24101,2024LODS_24101,,2911.0,3046.152998675654,0.955631579,0.960506939
2024LODS,24101,2024LODS_24101,,2213.0,2576.657280201875,0.858864707,0.827129175
2024LODS,24101,2024LODS_24101,,813.0,823.5875740543,0.987144568,0.240744921
2024LODS,24101,2024LODS_24101,,2345.0,2448.577169814386,0.957699038,0.979275391
2024LODS,24101,2024LODS_24101,,902.0,1013.9045122513033,0.889630127,0.815432905
2024LODS,24101,2024LODS_24101,,1865.0,2032.9890993707968,0.917368421,0.790669676
2024LODS,24101,2024LODS_24101,,773.0,773.0101712678336,0.999986842,0.893663334
2024LODS,24101,2024LODS_24101,,549.0,549.8102575758305,0.998526296,0.519762442
2024LODS,24101,2024LODS_24101,,1721.0,1724.653542281694,0.997881579,0.920779521
2024LODS,24101,2024LODS_24101,,508.0,508.1337194533439,0.999736842,0.250321138
2024LODS,24101,2024LODS_24101,,1968.0,1973.8957918366168,0.997013119,0.618795012
2024LODS,24101,2024LODS_24101,,2354.0,2402.428538875213,0.97984184,0.859952273
2024LODS,24101,2024LODS_24101,,2317.0,2317.060973459517,0.999973685,0.87261636
2024LODS,24101,2024LODS_24101,,506.0,506.42646425768373,0.999157895,0.27411735
2024LODS,24101,2024LODS_24101,,1062.0,1063.3151698743804,0.998763142,0.980726647
2024LODS,24101,2024LODS_24101,,2398.0,2412.6025956738586,0.993947368,0.93213443
2024LODS,24101,2024LODS_24101,,2424.0,2424.095686329026,0.999960527,0.909174948
2024LODS,24101,2024LODS_24101,,1453.0,1568.7578139227496,0.926210526,0.807472778
2024LODS,24101,2024LODS_24101,,781.0,781.1027751598472,0.999868423,0.610287004
2024LODS,24101,2024LODS_24101,,89.0,105.85342262008477,0.840785284,0.11635619
2024LODS,24101,2024LODS_24101,,652.0,747.1455967116353,0.872654544,0.600022574
2024LODS,24101,2024LODS_24101,,1813.0,1818.5033658320715,0.996973684,0.979398786
2024LODS,24101,2024LODS_24101,,502.0,507.34717233176417,0.989460526,0.887374435
2024LODS,24101,2024LODS_24101,,835.0,860.0537342415071,0.970869571,0.461397069
2024LODS,24101,2024LODS_24101,,2008.0,2105.80929947032,0.953552632,0.838161473
2024LODS,24101,2024LODS_24101,,532.0,532.0910157645195,0.999828947,0.533080727
2024LODS,24101,2024LODS_24101,,1653.0,1702.253357830939,0.971065789,0.928297709
2024LODS,24101,2024LODS_24101,,1802.0,1807.8754397017428,0.996750086,0.86127907
2024LODS,24101,2024LODS_24101,,259.0,259.2046379143592,0.999210516,0.229122102
2024LODS,24101,2024LODS_24101,,1179.0,1179.1706696252095,0.999855263,0.748933128
2024LODS,24101,2024LODS_24101,,1853.0,1853.7073543356335,0.999618411,0.854050887
2024LODS,24101,2024LODS_24101,,1851.0,1851.2923060960866,0.999842107,0.723337472
2024LODS,24101,2024LODS_24101,,625.0,625.7574756697534,0.998789506,0.465529751
2024LODS,24101,2024LODS_24101,,1519.0,2179.1056669741643,0.697074962,0.836842954
2024LODS,24101,2024LODS_24101,,1352.0,1563.9811874995899,0.864460526,0.796470974
2024LODS,24101,2024LODS_24101,,1797.0,1822.7098011174392,0.985894737,0.905606733
2024LODS,24101,2024LODS_24101,,1720.0,1802.1904507990498,0.954394137,0.900191877
2024LODS,24101,2024LODS_24101,,2337.0,2395.111436741047,0.975737481,0.923227828
2024LODS,24101,2024LODS_24101,,441.0,463.44026566615497,0.951578947,0.450744648
2024LODS,24101,2024LODS_24101,,73.0,73.11255487730719,0.998460526,0.190671726
2024LODS,24101,2024LODS_24101,,283.0,283.0,1.0,0.342145855
