Site,Trial,Block,Entry,Yield,HA_Mean,sum_distances_div2,variance_distance
LODS_2025,25110,3,3,431.3157895,0.884974691,3.613948631,0.0027782581730978
LODS_2025,25110,3,15,1202.81611,0.835816416,3.2455807975,0.007106321223591
LODS_2025,25104,1,1,534.0,0.99944984,0.456094740445,0.00025391037443
LODS_2025,25104,1,2,1547.0,0.990030277,0.2052450340379999,0.0001318744588139
LODS_2025,25104,1,3,1172.0,0.973115193,0.070777460325,5.3883309155970645e-05
LODS_2025,25104,1,4,1125.0,0.952976922,1.257075791451,0.0013869031029702
LODS_2025,25104,1,5,2382.0,0.892400573,0.939476262563,0.000794217992695
LODS_2025,25104,2,4,1226.0,0.8557897,2.24349501136,0.0013925073690902
LODS_2025,25104,2,1,2154.0,0.931599909,0.140683708477,0.0001125432854104
LODS_2025,25104,2,5,2192.0,0.863975601,0.228137796703,0.0002447167244734
LODS_2025,25104,2,2,1678.0,0.949425201,0.736524779816,0.0008669313580133
LODS_2025,25104,4,5,1492.0,0.992127081,0.133301184476,9.793932263254791e-05
LODS_2025,25104,4,1,3107.0,0.99091129,0.320456244858,0.0002465469796031
LODS_2025,25104,4,3,1849.0,0.996555766,0.535978310692,0.0007595083743352
LODS_2025,25104,3,4,2033.0,0.995649774,1.674301593634,0.0017295961725611
LODS_2025,25104,3,2,2592.0,0.956569626,0.865100608792,0.0006550414419882
LODS_2025,25104,3,3,1865.0,0.990945734,1.503701780362,0.0012335231278139
LODS_2025,25104,3,1,2723.0,0.936383583,0.843518666209,0.0008103600219055
LODS_2025,25104,3,5,2342.0,0.847658913,1.746747159666,0.0024178954568129
LODS_2025,25104,2,3,2259.0,0.986109592,2.480648042252,0.0017528541422005
LODS_2025,25104,4,2,2760.0,0.937739313,0.561281058958,0.0003660856941736
LODS_2025,25104,4,4,2118.0,0.990221421,0.614969695931,0.000868899832527
LODS_2025,25105,1,1,622.0,0.993040435,1.924648535113,0.0039614246383335
LODS_2025,25105,1,3,361.0,0.860578878,1.092585148735,0.0117193229520826
LODS_2025,25105,2,3,604.0,0.859509173,0.20394196666,0.0008223421795389
LODS_2025,25105,2,2,1430.0,0.505271813,3.8871e-08,9.769413592592592e-18
LODS_2025,25105,2,4,1144.0,0.832512139,0.493947097262,0.0034955395833049
LODS_2025,25105,2,1,840.0,0.960451977,0.5135556731550001,0.0014827664772441
LODS_2025,25105,4,2,1109.0,0.915503848,1.959155773044,0.0039524124401273
LODS_2025,25105,3,5,1282.0,0.963087965,2.876533094046,0.0038561341397271
LODS_2025,25105,3,3,1252.0,0.917670274,2.634048544664,0.0028253725462997
LODS_2025,25105,3,1,1552.0,0.942314133,3.299110564935,0.0026958594148138
LODS_2025,25105,3,2,1595.0,0.892864259,3.522467646762,0.0032598372639074
LODS_2025,25105,4,1,1237.0,0.975041404,2.916924004615,0.004212015477179
LODS_2025,25105,4,3,691.0,0.963968387,3.016235423769,0.0026767229256901
LODS_2025,25106,1,1,1542.0,0.923856298,1.251131395313,0.0028461152712626
LODS_2025,25106,1,2,1239.0,0.957093927,1.879483431268,0.0016051481803811
LODS_2025,25106,1,3,975.0,0.931820945,2.488710091804,0.0016328818077138
LODS_2025,25106,1,4,819.0,0.934882213,2.39737487166,0.0019505840851687
LODS_2025,25106,2,3,1642.0,0.949973518,0.239620953964,0.0006178127615174
LODS_2025,25106,2,2,1263.0,0.879274904,0.246481200393,0.0022506906905175
LODS_2025,25106,2,1,2142.0,0.95488416,2.251178056725,0.0026975423730006
LODS_2025,25106,2,4,1574.0,0.965924527,1.92084362059,0.0023431746733228
LODS_2025,25106,3,4,1301.0,0.944376009,0.061217769534,3.908633873873661e-05
LODS_2025,25106,4,1,1371.0,0.867885759,0.897214512727,0.0139458619788771
LODS_2025,25106,4,3,646.0,0.912997812,0.18019985152,0.0002852064835793
LODS_2025,25106,4,2,1918.0,0.892602545,0.436828783434,0.0012554517302633
LODS_2025,25106,4,4,1642.0,0.960633484,2.550621382515,0.0020515225135436
LODS_2025,25106,3,2,1837.0,0.971253265,2.938111356135,0.0019095569796453
LODS_2025,25106,3,3,963.0,0.974056462,1.980859386786,0.0028123995914148
LODS_2025,25106,3,1,1538.0,0.942532172,1.442423123293,0.0017622461700577
LODS_2024,24110,1,1,1747.0,0.930738665,2.5637779175,0.0018023592481169
LODS_2024,24110,1,2,2083.0,0.980381579,4.1290267895,0.002754081609297
LODS_2024,24110,1,3,1595.0,0.974407558,3.334466993,0.0027754235574442
LODS_2024,24110,1,4,1943.0,0.986724034,3.6597186495,0.0021991748449596
LODS_2024,24110,1,5,1784.0,0.946184919,2.6664669185,0.0028621622186868
LODS_2024,24110,2,2,2109.0,0.985671053,3.880565984,0.0008125264261253
LODS_2024,24110,2,4,1767.0,0.975276641,3.4242545895,0.0013523459792724
LODS_2024,24110,3,1,1854.0,0.977855263,3.38082814,0.0016307176188932
LODS_2024,24110,3,3,1852.0,0.921684211,3.1818042845,0.0010490520425514
LODS_2024,24110,3,5,1811.0,0.964921053,3.215181786,0.0046408496236388
LODS_2024,24110,3,2,1957.0,0.982802858,3.6890971275,0.0014369507206985
LODS_2024,24110,2,1,1958.0,0.948960526,3.2219045355,0.0064505649923569
LODS_2024,24110,2,5,1849.0,0.97793392,3.801748551,0.0056746097403919
LODS_2024,24110,2,3,1577.0,0.962355263,3.5555052985,0.0047603787774669
LODS_2024,24110,3,4,1884.0,0.988000316,3.766046191,0.0021307341711695
LODS_2024,24110,4,1,2029.0,0.981078947,2.9459398345,0.0014749082367046
LODS_2024,24110,4,2,1921.0,0.981947368,3.705367776,0.0008834509070986
LODS_2024,24110,4,3,1553.0,0.950724333,3.299785159,0.0046107054899919
LODS_2024,24110,4,5,1772.0,0.967671053,3.314285112,0.0029669770910278
LODS_2024,24110,4,4,1549.0,0.979052356,3.6927293835,0.0019475155802956
LODS_2024,24111,1,1,1091.0,0.979565521,3.9459489675,0.0024722955553897
LODS_2024,24111,2,1,1030.0,0.978092105,3.5777646275,0.0037940436824914
LODS_2024,24111,2,4,573.0,0.952210526,3.1120358685,0.0030449356507098
LODS_2024,24111,2,2,849.0,0.967657469,3.8824096605,0.0052059243314958
LODS_2024,24111,1,5,733.0,0.971433459,3.6652594075,0.0026112155821771
LODS_2024,24111,1,4,678.0,0.909893551,3.154906187,0.0153826292915251
LODS_2024,24111,1,3,475.0,0.89148827,3.181272024,0.0024083660468998
LODS_2024,24111,1,2,817.0,0.967737267,3.850893904,0.0076973439176325
LODS_2024,24111,2,5,598.0,0.756526316,2.689265905,0.0023052095181278
LODS_2024,24111,2,3,702.0,0.978618421,3.6714712765,0.0025843115223897
LODS_2024,24111,3,3,546.0,0.98175,4.247715126,0.0023598518096029
LODS_2024,24111,3,5,718.0,0.788710526,2.784691924,0.0021232358055789
LODS_2024,24111,3,4,792.0,0.971275938,3.877871807,0.0067618416559151
LODS_2024,24111,3,1,862.0,0.98314518,3.8396148345,0.0020644965913984
LODS_2024,24111,3,2,856.0,0.96697325,3.6888847975,0.0086156114913941
LODS_2024,24112,1,2,465.0,0.730385127,2.94179832,0.0041399688140722
LODS_2024,24112,1,1,953.0,0.98394758,3.845093185,0.0037211218822703
LODS_2024,24111,4,5,586.0,0.933078947,3.407010849,0.0021125895887867
LODS_2024,24111,4,4,687.0,0.870539474,2.8488139315,0.0032772501366173
LODS_2024,24111,4,2,689.0,0.9775,3.624133154,0.006948690206534
LODS_2024,24111,4,1,726.0,0.974657228,3.70793598,0.0019668359348727
LODS_2024,24111,4,3,865.0,0.977974554,3.2981876365,0.0022878982323335
LODS_2024,24112,1,3,186.0,0.870317496,2.9575113895,0.0059391826389024
LODS_2024,24112,1,4,897.0,0.981473928,4.049183929,0.0029294257311301
LODS_2024,24112,2,1,562.0,0.986486842,3.949756638,0.0030383451381271
LODS_2024,24112,2,2,368.0,0.627302632,1.958965043,0.0044287569166691
LODS_2024,24112,2,3,273.0,0.961197368,3.4305996835,0.00489759544973
LODS_2024,24112,2,4,830.0,0.979263158,3.9235754935,0.0026036900390988
LODS_2024,24112,3,4,804.0,0.980315789,3.7836286515,0.0029642222065397
LODS_2024,24112,4,3,311.0,0.954183608,3.558718405,0.007493874432419
LODS_2024,24112,4,2,366.0,0.608055475,2.050530974,0.0040084879696126
LODS_2024,24112,4,4,780.0,0.982237076,3.6460738345,0.0029061786100669
LODS_2024,24112,4,1,550.0,0.990855143,4.137289405,0.0024627231451653
LODS_2024,24112,3,3,475.0,0.936723684,3.3150886375,0.0102059197995677
LODS_2024,24112,3,1,902.0,0.981881579,3.9739169945,0.0022732834114868
LODS_2024,24112,3,2,466.0,0.701005246,2.2018332435,0.0051418866708729
